Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
508;1;0.150;1.250;-3.488;0.07;0.11;0.22;-1.47;0.45;-17.91;-52.99;20.57
509;1;0.150;1.350;-3.512;0.13;0.15;0.22;-1.37;0.19;-15.33;-50.73;18.93
510;1;0.150;1.450;-3.536;0.16;0.17;0.21;-1.19;0.29;-12.96;-47.78;17.15
511;1;0.150;1.550;-3.560;0.16;0.15;0.17;-0.73;0.41;-11.01;-43.71;15.35
512;1;0.150;1.650;-3.585;0.16;0.12;0.13;-0.44;0.21;-9.74;-39.42;13.73
513;1;0.150;1.750;-3.609;0.18;0.11;0.12;-0.46;-0.10;-9.20;-35.92;12.39
514;1;0.150;1.850;-3.633;0.22;0.10;0.12;-0.51;-0.27;-9.23;-33.35;11.26
515;1;0.150;1.950;-3.657;0.24;0.08;0.12;-0.41;-0.41;-9.44;-31.64;10.30
516;1;0.250;0.050;-3.224;-8.38;-5.94;0.92;30.59;24.92;-99.71;-136.99;-44.25
517;1;0.250;0.150;-3.248;-8.66;-3.99;0.26;11.37;23.26;-74.25;-134.45;-21.55
518;1;0.250;0.250;-3.271;-6.65;-2.60;0.00;0.01;16.10;-58.46;-117.00;0.02
519;1;0.250;0.350;-3.295;-4.59;-1.72;0.08;-3.93;10.38;-48.71;-100.89;11.81
520;1;0.250;0.450;-3.318;-3.09;-1.11;0.23;-4.74;6.70;-41.52;-88.53;17.52
521;1;0.250;0.550;-3.341;-2.01;-0.65;0.35;-4.52;4.39;-35.46;-78.97;20.16
522;1;0.250;0.650;-3.365;-1.26;-0.34;0.39;-3.99;2.94;-30.25;-71.72;21.00
523;1;0.250;0.750;-3.388;-0.75;-0.15;0.38;-3.33;2.02;-25.90;-66.42;20.78
524;1;0.250;0.850;-3.412;-0.44;-0.02;0.35;-2.67;1.46;-22.33;-62.47;19.97
525;1;0.250;0.950;-3.435;-0.24;0.05;0.30;-2.05;1.13;-19.38;-59.12;18.91
526;1;0.250;1.050;-3.459;-0.12;0.10;0.25;-1.50;0.91;-16.91;-55.92;17.80
527;1;0.250;1.150;-3.482;-0.05;0.12;0.21;-1.11;0.72;-14.72;-52.76;16.66
528;1;0.250;1.250;-3.505;0.00;0.14;0.18;-1.01;0.48;-12.58;-49.80;15.56
529;1;0.250;1.350;-3.529;0.05;0.15;0.16;-1.06;0.11;-10.64;-47.42;14.56
530;1;0.250;1.450;-3.552;0.08;0.16;0.16;-0.92;-0.30;-9.28;-45.84;13.69
531;1;0.250;1.550;-3.576;0.09;0.15;0.17;-0.51;-0.48;-8.68;-44.56;12.91
532;1;0.250;1.650;-3.599;0.10;0.12;0.17;-0.26;-0.34;-8.52;-42.66;12.17
533;1;0.250;1.750;-3.623;0.13;0.09;0.15;-0.38;-0.17;-8.46;-39.88;11.38
534;1;0.250;1.850;-3.646;0.16;0.06;0.14;-0.56;-0.14;-8.51;-36.79;10.32
535;1;0.250;1.950;-3.670;0.20;0.04;0.13;-0.61;-0.04;-8.45;-33.88;9.00
536;1;0.350;0.050;-3.249;-5.29;-4.04;-0.13;21.09;13.29;-86.07;-113.97;-44.42
537;1;0.350;0.150;-3.272;-5.55;-2.76;-0.11;11.46;13.51;-64.99;-111.09;-28.45
538;1;0.350;0.250;-3.295;-4.58;-1.72;-0.08;3.95;10.38;-48.69;-100.88;-11.78
539;1;0.350;0.350;-3.317;-3.46;-1.05;0.00;0.01;7.29;-38.17;-89.77;0.00
540;1;0.350;0.450;-3.340;-2.46;-0.60;0.10;-1.68;4.99;-30.90;-80.46;7.02
541;1;0.350;0.550;-3.363;-1.65;-0.29;0.18;-2.21;3.36;-25.38;-72.85;10.96
542;1;0.350;0.650;-3.386;-1.06;-0.09;0.22;-2.18;2.28;-21.12;-66.59;12.99
543;1;0.350;0.750;-3.409;-0.66;0.02;0.23;-1.92;1.58;-17.86;-61.71;13.76
544;1;0.350;0.850;-3.431;-0.40;0.09;0.22;-1.59;1.10;-15.40;-58.03;13.81
545;1;0.350;0.950;-3.454;-0.24;0.13;0.20;-1.25;0.78;-13.48;-55.19;13.49
546;1;0.350;1.050;-3.477;-0.14;0.15;0.18;-0.94;0.57;-11.85;-52.73;13.00
547;1;0.350;1.150;-3.500;-0.08;0.16;0.16;-0.75;0.41;-10.31;-50.31;12.42
548;1;0.350;1.250;-3.523;-0.04;0.15;0.15;-0.66;0.22;-8.89;-47.73;11.89
549;1;0.350;1.350;-3.545;-0.01;0.14;0.14;-0.61;-0.11;-7.84;-45.23;11.45
550;1;0.350;1.450;-3.568;0.01;0.13;0.14;-0.58;-0.46;-7.35;-43.40;10.97
551;1;0.350;1.550;-3.591;0.03;0.11;0.15;-0.55;-0.64;-7.22;-42.33;10.35
552;1;0.350;1.650;-3.614;0.05;0.09;0.17;-0.54;-0.54;-7.13;-41.35;9.64
553;1;0.350;1.750;-3.637;0.07;0.06;0.17;-0.55;-0.33;-6.93;-39.74;8.85
554;1;0.350;1.850;-3.660;0.10;0.04;0.16;-0.65;-0.20;-6.72;-37.47;7.84
555;1;0.350;1.950;-3.682;0.13;0.01;0.14;-0.79;-0.14;-6.49;-34.80;6.56
556;1;0.450;0.050;-3.274;-3.21;-2.74;-0.72;15.26;8.22;-74.78;-100.30;-44.75
557;1;0.450;0.150;-3.296;-3.44;-1.83;-0.42;9.60;8.25;-56.49;-95.56;-30.96
558;1;0.450;0.250;-3.318;-3.09;-1.11;-0.23;4.75;6.70;-41.50;-88.53;-17.50
559;1;0.450;0.350;-3.340;-2.46;-0.60;-0.10;1.69;4.99;-30.90;-80.45;-7.01
560;1;0.450;0.450;-3.362;-1.80;-0.28;0.00;0.00;3.59;-23.60;-73.18;0.00
561;1;0.450;0.550;-3.385;-1.25;-0.07;0.07;-0.80;2.50;-18.50;-67.13;4.41
562;1;0.450;0.650;-3.407;-0.82;0.06;0.11;-1.03;1.74;-14.91;-62.08;7.07
563;1;0.450;0.750;-3.429;-0.53;0.12;0.13;-0.99;1.24;-12.43;-57.84;8.50
564;1;0.450;0.850;-3.451;-0.34;0.15;0.13;-0.87;0.87;-10.71;-54.40;9.15
565;1;0.450;0.950;-3.473;-0.22;0.16;0.13;-0.74;0.56;-9.44;-51.68;9.34
566;1;0.450;1.050;-3.495;-0.15;0.16;0.13;-0.62;0.28;-8.35;-49.54;9.31
567;1;0.450;1.150;-3.518;-0.11;0.16;0.13;-0.54;0.03;-7.38;-47.70;9.23
568;1;0.450;1.250;-3.540;-0.08;0.15;0.13;-0.47;-0.19;-6.58;-45.88;9.10
569;1;0.450;1.350;-3.562;-0.06;0.13;0.13;-0.40;-0.34;-6.00;-43.92;8.85
570;1;0.450;1.450;-3.584;-0.05;0.10;0.13;-0.43;-0.36;-5.61;-41.82;8.36
571;1;0.450;1.550;-3.606;-0.02;0.08;0.14;-0.58;-0.35;-5.29;-39.89;7.59
572;1;0.450;1.650;-3.629;0.00;0.06;0.14;-0.70;-0.36;-4.98;-38.33;6.64
573;1;0.450;1.750;-3.651;0.03;0.04;0.14;-0.71;-0.37;-4.67;-36.95;5.65
574;1;0.450;1.850;-3.673;0.05;0.02;0.14;-0.71;-0.38;-4.43;-35.43;4.69
575;1;0.450;1.950;-3.695;0.07;-0.01;0.13;-0.78;-0.44;-4.36;-33.65;3.70
576;1;0.550;0.050;-3.298;-1.96;-1.85;-0.95;11.53;5.63;-65.51;-91.14;-44.33
577;1;0.550;0.150;-3.320;-2.16;-1.17;-0.59;7.87;5.34;-49.06;-85.02;-31.61
578;1;0.550;0.250;-3.341;-2.01;-0.65;-0.35;4.53;4.39;-35.45;-78.97;-20.14
579;1;0.550;0.350;-3.363;-1.65;-0.29;-0.18;2.22;3.36;-25.38;-72.84;-10.95
580;1;0.550;0.450;-3.385;-1.25;-0.07;-0.07;0.81;2.50;-18.50;-67.13;-4.41
581;1;0.550;0.550;-3.406;-0.89;0.07;0.00;0.00;1.82;-13.89;-62.19;0.00
582;1;0.550;0.650;-3.428;-0.60;0.14;0.04;-0.36;1.31;-10.85;-58.03;2.87
583;1;0.550;0.750;-3.449;-0.40;0.17;0.07;-0.44;0.94;-8.93;-54.48;4.66
584;1;0.550;0.850;-3.471;-0.28;0.17;0.08;-0.43;0.60;-7.71;-51.42;5.72
585;1;0.550;0.950;-3.492;-0.20;0.17;0.08;-0.40;0.27;-6.84;-48.91;6.30
586;1;0.550;1.050;-3.514;-0.16;0.16;0.09;-0.39;-0.02;-6.10;-46.90;6.61
587;1;0.550;1.150;-3.535;-0.14;0.15;0.10;-0.39;-0.26;-5.42;-45.26;6.74
588;1;0.550;1.250;-3.557;-0.13;0.13;0.11;-0.40;-0.40;-4.77;-43.82;6.70
589;1;0.550;1.350;-3.579;-0.12;0.11;0.12;-0.42;-0.40;-4.17;-42.34;6.42
590;1;0.550;1.450;-3.600;-0.10;0.08;0.13;-0.47;-0.30;-3.61;-40.57;5.90
591;1;0.550;1.550;-3.622;-0.07;0.06;0.13;-0.55;-0.24;-3.16;-38.56;5.16
592;1;0.550;1.650;-3.643;-0.04;0.04;0.12;-0.63;-0.29;-2.85;-36.65;4.24
593;1;0.550;1.750;-3.665;-0.02;0.01;0.12;-0.68;-0.39;-2.67;-35.05;3.25
594;1;0.550;1.850;-3.686;0.00;-0.01;0.11;-0.69;-0.47;-2.62;-33.61;2.31
595;1;0.550;1.950;-3.708;0.02;-0.04;0.10;-0.67;-0.58;-2.75;-32.20;1.45
596;1;0.650;0.050;-3.323;-1.15;-1.25;-1.00;9.04;4.19;-57.72;-84.38;-43.06
597;1;0.650;0.150;-3.344;-1.32;-0.73;-0.64;6.46;3.66;-42.65;-77.66;-31.16
598;1;0.650;0.250;-3.365;-1.26;-0.34;-0.39;4.00;2.94;-30.23;-71.71;-20.99
599;1;0.650;0.350;-3.386;-1.06;-0.09;-0.22;2.19;2.28;-21.11;-66.59;-12.98
600;1;0.650;0.450;-3.407;-0.82;0.06;-0.11;1.04;1.74;-14.90;-62.07;-7.06
601;1;0.650;0.550;-3.428;-0.60;0.14;-0.04;0.36;1.31;-10.85;-58.03;-2.87
602;1;0.650;0.650;-3.449;-0.43;0.18;0.00;0.00;0.96;-8.32;-54.49;0.00
603;1;0.650;0.750;-3.470;-0.31;0.18;0.03;-0.15;0.61;-6.82;-51.44;1.93
604;1;0.650;0.850;-3.490;-0.23;0.18;0.04;-0.19;0.26;-5.88;-48.85;3.22
605;1;0.650;0.950;-3.511;-0.20;0.16;0.06;-0.22;-0.05;-5.16;-46.67;4.05
606;1;0.650;1.050;-3.532;-0.18;0.15;0.07;-0.25;-0.28;-4.47;-44.84;4.53
607;1;0.650;1.150;-3.553;-0.18;0.13;0.08;-0.29;-0.40;-3.77;-43.27;4.72
608;1;0.650;1.250;-3.574;-0.17;0.11;0.10;-0.35;-0.42;-3.05;-41.87;4.68
609;1;0.650;1.350;-3.595;-0.16;0.08;0.11;-0.44;-0.39;-2.38;-40.58;4.43
610;1;0.650;1.450;-3.616;-0.14;0.06;0.11;-0.49;-0.37;-1.84;-39.25;3.99
611;1;0.650;1.550;-3.637;-0.12;0.04;0.12;-0.51;-0.38;-1.47;-37.80;3.39
612;1;0.650;1.650;-3.658;-0.10;0.01;0.11;-0.53;-0.41;-1.27;-36.23;2.63
613;1;0.650;1.750;-3.679;-0.08;-0.02;0.11;-0.58;-0.45;-1.22;-34.66;1.76
614;1;0.650;1.850;-3.700;-0.06;-0.05;0.10;-0.61;-0.49;-1.30;-33.13;0.81
615;1;0.650;1.950;-3.721;-0.04;-0.09;0.10;-0.60;-0.52;-1.47;-31.62;-0.12
616;1;0.750;0.050;-3.348;-0.62;-0.83;-0.93;7.26;3.33;-50.99;-78.87;-41.11
617;1;0.750;0.150;-3.368;-0.77;-0.43;-0.62;5.26;2.68;-37.08;-72.18;-29.90
618;1;0.750;0.250;-3.388;-0.75;-0.15;-0.38;3.34;2.02;-25.88;-66.41;-20.77
619;1;0.750;0.350;-3.409;-0.66;0.02;-0.23;1.92;1.58;-17.85;-61.70;-13.76
620;1;0.750;0.450;-3.429;-0.53;0.12;-0.13;1.00;1.24;-12.42;-57.84;-8.50
621;1;0.750;0.550;-3.449;-0.40;0.17;-0.07;0.45;0.94;-8.92;-54.47;-4.66
622;1;0.750;0.650;-3.470;-0.31;0.18;-0.03;0.15;0.61;-6.82;-51.44;-1.93
623;1;0.750;0.750;-3.490;-0.25;0.18;0.00;0.00;0.25;-5.55;-48.81;0.00
624;1;0.750;0.850;-3.510;-0.22;0.17;0.02;-0.07;-0.07;-4.66;-46.60;1.36
625;1;0.750;0.950;-3.530;-0.21;0.15;0.04;-0.12;-0.30;-3.86;-44.72;2.30
626;1;0.750;1.050;-3.551;-0.21;0.13;0.05;-0.17;-0.41;-3.05;-43.09;2.87
627;1;0.750;1.150;-3.571;-0.22;0.11;0.07;-0.23;-0.43;-2.24;-41.63;3.11
628;1;0.750;1.250;-3.591;-0.21;0.08;0.08;-0.30;-0.40;-1.48;-40.27;3.10
629;1;0.750;1.350;-3.612;-0.20;0.06;0.09;-0.39;-0.41;-0.86;-38.99;2.90
630;1;0.750;1.450;-3.632;-0.18;0.03;0.10;-0.45;-0.46;-0.41;-37.87;2.53
631;1;0.750;1.550;-3.652;-0.17;0.00;0.10;-0.48;-0.51;-0.12;-36.82;1.99
632;1;0.750;1.650;-3.673;-0.15;-0.03;0.11;-0.49;-0.52;0.03;-35.70;1.32
633;1;0.750;1.750;-3.693;-0.14;-0.06;0.11;-0.52;-0.51;0.04;-34.43;0.52
634;1;0.750;1.850;-3.713;-0.12;-0.10;0.10;-0.56;-0.51;-0.06;-33.04;-0.41
635;1;0.750;1.950;-3.734;-0.10;-0.13;0.10;-0.59;-0.49;-0.20;-31.57;-1.40
636;1;0.850;0.050;-3.372;-0.28;-0.53;-0.80;5.85;2.74;-45.04;-73.97;-38.73
637;1;0.850;0.150;-3.392;-0.42;-0.23;-0.54;4.19;2.10;-32.20;-67.58;-28.10
638;1;0.850;0.250;-3.412;-0.44;-0.02;-0.35;2.68;1.46;-22.31;-62.45;-19.96
639;1;0.850;0.350;-3.431;-0.40;0.09;-0.22;1.60;1.10;-15.38;-58.02;-13.81
640;1;0.850;0.450;-3.451;-0.34;0.15;-0.13;0.87;0.87;-10.70;-54.39;-9.15
641;1;0.850;0.550;-3.471;-0.28;0.17;-0.08;0.43;0.60;-7.70;-51.41;-5.72
642;1;0.850;0.650;-3.490;-0.23;0.18;-0.04;0.20;0.26;-5.87;-48.85;-3.22
643;1;0.850;0.750;-3.510;-0.22;0.17;-0.02;0.08;-0.07;-4.66;-46.60;-1.36
644;1;0.850;0.850;-3.530;-0.22;0.15;0.00;0.00;-0.31;-3.64;-44.66;0.00
645;1;0.850;0.950;-3.550;-0.23;0.13;0.02;-0.06;-0.42;-2.66;-42.98;0.95
646;1;0.850;1.050;-3.569;-0.24;0.11;0.03;-0.12;-0.45;-1.71;-41.47;1.55
647;1;0.850;1.150;-3.589;-0.25;0.08;0.05;-0.19;-0.43;-0.84;-40.13;1.85
648;1;0.850;1.250;-3.609;-0.24;0.06;0.06;-0.25;-0.44;-0.12;-38.89;1.89
649;1;0.850;1.350;-3.628;-0.23;0.03;0.07;-0.31;-0.47;0.46;-37.73;1.72
650;1;0.850;1.450;-3.648;-0.23;0.00;0.08;-0.37;-0.51;0.87;-36.67;1.34
651;1;0.850;1.550;-3.668;-0.22;-0.03;0.09;-0.43;-0.53;1.15;-35.71;0.80
652;1;0.850;1.650;-3.687;-0.20;-0.06;0.10;-0.47;-0.54;1.29;-34.78;0.11
653;1;0.850;1.750;-3.707;-0.19;-0.10;0.10;-0.50;-0.54;1.31;-33.76;-0.68
654;1;0.850;1.850;-3.727;-0.17;-0.14;0.10;-0.54;-0.53;1.24;-32.65;-1.56
655;1;0.850;1.950;-3.746;-0.15;-0.18;0.09;-0.59;-0.53;1.09;-31.42;-2.55
656;1;0.950;0.050;-3.397;-0.08;-0.32;-0.64;4.68;2.23;-39.68;-69.41;-36.13
657;1;0.950;0.150;-3.416;-0.20;-0.09;-0.44;3.28;1.71;-27.87;-63.29;-26.03
658;1;0.950;0.250;-3.435;-0.24;0.05;-0.30;2.05;1.13;-19.36;-59.11;-18.91
659;1;0.950;0.350;-3.454;-0.24;0.13;-0.20;1.26;0.77;-13.46;-55.17;-13.49
660;1;0.950;0.450;-3.473;-0.22;0.16;-0.13;0.74;0.56;-9.43;-51.68;-9.34
661;1;0.950;0.550;-3.492;-0.20;0.17;-0.08;0.40;0.27;-6.83;-48.90;-6.31
662;1;0.950;0.650;-3.511;-0.20;0.16;-0.06;0.22;-0.05;-5.15;-46.67;-4.05
663;1;0.950;0.750;-3.530;-0.21;0.15;-0.04;0.13;-0.30;-3.86;-44.72;-2.30
664;1;0.950;0.850;-3.550;-0.23;0.13;-0.02;0.06;-0.42;-2.66;-42.98;-0.95
665;1;0.950;0.950;-3.569;-0.25;0.11;0.00;0.00;-0.45;-1.53;-41.44;0.00
666;1;0.950;1.050;-3.588;-0.26;0.08;0.02;-0.06;-0.45;-0.51;-40.05;0.61
667;1;0.950;1.150;-3.607;-0.27;0.06;0.03;-0.13;-0.45;0.36;-38.79;0.93
668;1;0.950;1.250;-3.626;-0.27;0.03;0.05;-0.19;-0.49;1.07;-37.70;0.98
669;1;0.950;1.350;-3.645;-0.27;0.00;0.06;-0.24;-0.51;1.65;-36.70;0.81
670;1;0.950;1.450;-3.664;-0.26;-0.03;0.07;-0.30;-0.52;2.08;-35.74;0.43
671;1;0.950;1.550;-3.683;-0.25;-0.07;0.07;-0.36;-0.53;2.36;-34.80;-0.13
672;1;0.950;1.650;-3.702;-0.24;-0.10;0.08;-0.42;-0.54;2.50;-33.92;-0.83
673;1;0.950;1.750;-3.721;-0.22;-0.14;0.08;-0.47;-0.55;2.51;-33.03;-1.63
674;1;0.950;1.850;-3.740;-0.21;-0.17;0.08;-0.50;-0.56;2.44;-32.10;-2.50
675;1;0.950;1.950;-3.759;-0.19;-0.21;0.08;-0.54;-0.59;2.29;-31.10;-3.44
676;1;1.050;0.050;-3.422;0.05;-0.16;-0.49;3.75;1.77;-34.76;-65.11;-33.39
677;1;1.050;0.150;-3.440;-0.06;0.00;-0.34;2.50;1.34;-24.04;-59.20;-23.99
678;1;1.050;0.250;-3.459;-0.12;0.10;-0.25;1.50;0.91;-16.89;-55.91;-17.80
679;1;1.050;0.350;-3.477;-0.14;0.15;-0.18;0.95;0.56;-11.83;-52.72;-13.00
680;1;1.050;0.450;-3.495;-0.15;0.16;-0.13;0.62;0.28;-8.34;-49.53;-9.32
681;1;1.050;0.550;-3.514;-0.16;0.16;-0.09;0.39;-0.02;-6.09;-46.89;-6.61
682;1;1.050;0.650;-3.532;-0.18;0.15;-0.07;0.25;-0.28;-4.47;-44.83;-4.53
683;1;1.050;0.750;-3.551;-0.21;0.13;-0.05;0.18;-0.41;-3.05;-43.09;-2.87
684;1;1.050;0.850;-3.569;-0.24;0.11;-0.03;0.12;-0.45;-1.71;-41.47;-1.56
685;1;1.050;0.950;-3.588;-0.26;0.08;-0.02;0.06;-0.45;-0.51;-40.05;-0.61
686;1;1.050;1.050;-3.606;-0.28;0.06;0.00;0.00;-0.46;0.52;-38.80;0.00
687;1;1.050;1.150;-3.625;-0.29;0.03;0.02;-0.06;-0.49;1.39;-37.68;0.33
688;1;1.050;1.250;-3.643;-0.29;0.00;0.03;-0.12;-0.52;2.11;-36.71;0.39
689;1;1.050;1.350;-3.661;-0.29;-0.03;0.04;-0.18;-0.54;2.70;-35.83;0.22
690;1;1.050;1.450;-3.680;-0.29;-0.07;0.05;-0.24;-0.54;3.13;-35.03;-0.16
691;1;1.050;1.550;-3.698;-0.29;-0.10;0.06;-0.30;-0.55;3.41;-34.22;-0.71
692;1;1.050;1.650;-3.717;-0.27;-0.14;0.06;-0.35;-0.56;3.54;-33.40;-1.41
693;1;1.050;1.750;-3.735;-0.26;-0.17;0.07;-0.41;-0.57;3.55;-32.59;-2.23
694;1;1.050;1.850;-3.754;-0.25;-0.21;0.07;-0.45;-0.58;3.48;-31.75;-3.11
695;1;1.050;1.950;-3.772;-0.23;-0.25;0.07;-0.47;-0.60;3.38;-30.86;-4.03
696;1;1.150;0.050;-3.446;0.13;-0.05;-0.37;2.97;1.35;-30.16;-60.91;-30.48
697;1;1.150;0.150;-3.464;0.02;0.06;-0.26;1.84;0.91;-20.73;-55.65;-22.17
698;1;1.150;0.250;-3.482;-0.05;0.12;-0.21;1.11;0.72;-14.69;-52.75;-16.66
699;1;1.150;0.350;-3.500;-0.08;0.16;-0.16;0.75;0.41;-10.30;-50.30;-12.43
700;1;1.150;0.450;-3.518;-0.11;0.16;-0.13;0.55;0.03;-7.37;-47.69;-9.23
701;1;1.150;0.550;-3.535;-0.14;0.15;-0.10;0.40;-0.26;-5.41;-45.25;-6.75
702;1;1.150;0.650;-3.553;-0.18;0.13;-0.08;0.29;-0.40;-3.76;-43.27;-4.72
703;1;1.150;0.750;-3.571;-0.22;0.11;-0.07;0.23;-0.43;-2.23;-41.63;-3.11
704;1;1.150;0.850;-3.589;-0.25;0.08;-0.05;0.19;-0.43;-0.84;-40.13;-1.85
705;1;1.150;0.950;-3.607;-0.27;0.06;-0.03;0.13;-0.45;0.36;-38.79;-0.93
706;1;1.150;1.050;-3.625;-0.29;0.03;-0.02;0.06;-0.49;1.39;-37.68;-0.32
707;1;1.150;1.150;-3.642;-0.30;0.00;0.00;0.00;-0.53;2.27;-36.72;0.00
708;1;1.150;1.250;-3.660;-0.31;-0.03;0.01;-0.06;-0.54;3.00;-35.87;0.07
709;1;1.150;1.350;-3.678;-0.32;-0.07;0.03;-0.12;-0.56;3.58;-35.12;-0.09
710;1;1.150;1.450;-3.696;-0.32;-0.10;0.04;-0.18;-0.57;4.00;-34.42;-0.45
711;1;1.150;1.550;-3.714;-0.31;-0.14;0.05;-0.24;-0.58;4.28;-33.77;-0.99
712;1;1.150;1.650;-3.731;-0.31;-0.18;0.05;-0.29;-0.59;4.43;-33.12;-1.69
713;1;1.150;1.750;-3.749;-0.30;-0.21;0.06;-0.34;-0.59;4.46;-32.42;-2.51
714;1;1.150;1.850;-3.767;-0.29;-0.25;0.06;-0.38;-0.59;4.43;-31.65;-3.43
715;1;1.150;1.950;-3.785;-0.28;-0.29;0.06;-0.41;-0.59;4.39;-30.82;-4.37
716;1;1.250;0.050;-3.471;0.19;0.05;-0.29;2.34;0.97;-25.83;-56.53;-27.40
717;1;1.250;0.150;-3.488;0.07;0.11;-0.22;1.48;0.45;-17.88;-52.97;-20.57
718;1;1.250;0.250;-3.505;0.00;0.14;-0.18;1.02;0.48;-12.56;-49.79;-15.57
719;1;1.250;0.350;-3.523;-0.04;0.15;-0.15;0.66;0.22;-8.87;-47.72;-11.89
720;1;1.250;0.450;-3.540;-0.08;0.15;-0.13;0.47;-0.19;-6.56;-45.87;-9.11
721;1;1.250;0.550;-3.557;-0.13;0.13;-0.11;0.40;-0.40;-4.76;-43.81;-6.71
722;1;1.250;0.650;-3.574;-0.17;0.11;-0.10;0.35;-0.42;-3.04;-41.87;-4.68
723;1;1.250;0.750;-3.591;-0.21;0.08;-0.08;0.30;-0.41;-1.47;-40.27;-3.10
724;1;1.250;0.850;-3.609;-0.24;0.06;-0.06;0.25;-0.44;-0.11;-38.89;-1.89
725;1;1.250;0.950;-3.626;-0.27;0.03;-0.05;0.19;-0.49;1.08;-37.69;-0.98
726;1;1.250;1.050;-3.643;-0.29;0.00;-0.03;0.12;-0.52;2.12;-36.70;-0.38
727;1;1.250;1.150;-3.660;-0.31;-0.03;-0.01;0.06;-0.54;3.00;-35.87;-0.07
728;1;1.250;1.250;-3.677;-0.33;-0.07;0.00;0.00;-0.56;3.73;-35.15;0.00
729;1;1.250;1.350;-3.695;-0.34;-0.10;0.01;-0.06;-0.58;4.30;-34.50;-0.15
730;1;1.250;1.450;-3.712;-0.34;-0.14;0.02;-0.12;-0.59;4.73;-33.93;-0.51
731;1;1.250;1.550;-3.729;-0.34;-0.18;0.03;-0.18;-0.60;5.03;-33.40;-1.05
732;1;1.250;1.650;-3.746;-0.34;-0.22;0.04;-0.23;-0.61;5.21;-32.88;-1.75
733;1;1.250;1.750;-3.763;-0.33;-0.26;0.05;-0.28;-0.61;5.30;-32.35;-2.57
734;1;1.250;1.850;-3.780;-0.32;-0.29;0.05;-0.33;-0.60;5.35;-31.74;-3.50
735;1;1.250;1.950;-3.798;-0.31;-0.33;0.05;-0.39;-0.57;5.38;-31.01;-4.49
736;1;1.350;0.050;-3.496;0.26;0.11;-0.26;1.82;0.66;-21.85;-51.80;-24.33
737;1;1.350;0.150;-3.512;0.13;0.15;-0.22;1.37;0.19;-15.30;-50.72;-18.94
738;1;1.350;0.250;-3.529;0.05;0.15;-0.16;1.07;0.11;-10.61;-47.41;-14.56
739;1;1.350;0.350;-3.545;-0.01;0.14;-0.13;0.62;-0.11;-7.82;-45.23;-11.45
740;1;1.350;0.450;-3.562;-0.06;0.13;-0.13;0.40;-0.34;-5.99;-43.91;-8.85
741;1;1.350;0.550;-3.579;-0.12;0.11;-0.12;0.42;-0.40;-4.15;-42.33;-6.43
742;1;1.350;0.650;-3.595;-0.16;0.09;-0.11;0.44;-0.39;-2.37;-40.55;-4.43
743;1;1.350;0.750;-3.612;-0.20;0.06;-0.09;0.38;-0.41;-0.85;-38.99;-2.91
744;1;1.350;0.850;-3.628;-0.23;0.03;-0.07;0.31;-0.47;0.46;-37.73;-1.72
745;1;1.350;0.950;-3.645;-0.27;0.00;-0.06;0.24;-0.51;1.65;-36.70;-0.81
746;1;1.350;1.050;-3.661;-0.29;-0.03;-0.04;0.19;-0.54;2.70;-35.83;-0.21
747;1;1.350;1.150;-3.678;-0.32;-0.07;-0.03;0.12;-0.56;3.58;-35.12;0.10
748;1;1.350;1.250;-3.695;-0.34;-0.10;-0.01;0.06;-0.58;4.30;-34.50;0.16
749;1;1.350;1.350;-3.711;-0.35;-0.14;0.00;0.00;-0.60;4.89;-33.97;0.01
750;1;1.350;1.450;-3.728;-0.36;-0.18;0.01;-0.06;-0.61;5.35;-33.52;-0.36
751;1;1.350;1.550;-3.744;-0.36;-0.21;0.02;-0.12;-0.62;5.68;-33.10;-0.91
752;1;1.350;1.650;-3.761;-0.36;-0.25;0.03;-0.18;-0.62;5.91;-32.70;-1.61
753;1;1.350;1.750;-3.777;-0.36;-0.29;0.04;-0.23;-0.62;6.05;-32.27;-2.43
754;1;1.350;1.850;-3.794;-0.35;-0.33;0.04;-0.28;-0.61;6.14;-31.82;-3.34
755;1;1.350;1.950;-3.810;-0.34;-0.37;0.04;-0.34;-0.61;6.20;-31.28;-4.32
756;1;1.450;0.050;-3.520;0.27;0.13;-0.22;1.36;0.50;-18.34;-46.96;-21.62
757;1;1.450;0.150;-3.536;0.16;0.17;-0.21;1.19;0.29;-12.93;-47.76;-17.16
758;1;1.450;0.250;-3.552;0.08;0.16;-0.16;0.92;-0.30;-9.26;-45.83;-13.70
759;1;1.450;0.350;-3.568;0.01;0.13;-0.14;0.58;-0.46;-7.33;-43.40;-10.98
760;1;1.450;0.450;-3.584;-0.05;0.10;-0.13;0.44;-0.36;-5.59;-41.82;-8.36
761;1;1.450;0.550;-3.600;-0.10;0.09;-0.13;0.47;-0.30;-3.60;-40.56;-5.91
762;1;1.450;0.650;-3.616;-0.14;0.06;-0.11;0.50;-0.37;-1.83;-39.24;-3.99
763;1;1.450;0.750;-3.632;-0.18;0.03;-0.10;0.45;-0.46;-0.40;-37.86;-2.53
764;1;1.450;0.850;-3.648;-0.23;0.00;-0.08;0.37;-0.51;0.88;-36.67;-1.34
