1207	-1.18	-0.06	0.07	-0.02	-0.01	0.00
1208	-1.13	-0.32	0.10	-0.01	-0.00	0.00
1208	-1.05	-0.32	0.10	-0.01	-0.00	0.00
1208	-1.05	-0.25	0.07	-0.01	-0.00	0.00
1208	-1.13	-0.25	0.07	-0.02	-0.00	0.00
1209	-1.08	-0.44	0.10	-0.01	-0.00	0.00
1209	-1.00	-0.44	0.09	-0.00	0.00	0.00
1209	-1.00	-0.44	0.06	-0.01	-0.00	0.00
1209	-1.08	-0.44	0.07	-0.01	-0.00	0.00
1210	-1.03	-0.54	0.08	-0.00	0.00	0.00
1210	-0.96	-0.54	0.08	0.00	0.00	0.00
1210	-0.96	-0.60	0.05	-0.00	0.00	0.00
1210	-1.03	-0.60	0.06	-0.01	-0.00	0.00
1211	-0.98	-0.62	0.06	0.00	0.00	0.00
1211	-0.92	-0.62	0.05	0.01	0.00	0.00
1211	-0.92	-0.73	0.04	0.00	0.00	0.00
1211	-0.98	-0.73	0.04	-0.00	0.00	0.00
1212	-0.93	-0.65	0.02	0.01	0.00	0.00
1212	-0.88	-0.65	0.02	0.01	0.00	0.00
1212	-0.88	-0.81	0.01	0.01	0.00	0.00
1212	-0.93	-0.81	0.02	0.00	0.00	0.00
1213	-0.88	-0.65	-0.01	0.01	0.00	0.00
1213	-0.85	-0.65	-0.01	0.02	0.01	0.00
1213	-0.85	-0.83	-0.01	0.01	0.01	0.00
1213	-0.88	-0.83	-0.00	0.01	0.00	0.00
1214	-0.84	-0.60	-0.04	0.02	0.01	0.00
1214	-0.82	-0.60	-0.04	0.02	0.01	0.00
1214	-0.82	-0.79	-0.03	0.02	0.01	0.00
1214	-0.84	-0.79	-0.02	0.01	0.01	0.00
1215	-0.80	-0.52	-0.06	0.02	0.01	0.00
1215	-0.78	-0.52	-0.07	0.02	0.01	0.00
1215	-0.78	-0.70	-0.04	0.02	0.01	0.00
1215	-0.80	-0.70	-0.04	0.02	0.01	0.00
1216	-0.75	-0.41	-0.08	0.02	0.01	0.00
1216	-0.73	-0.41	-0.08	0.03	0.01	0.00
1216	-0.73	-0.58	-0.05	0.02	0.01	0.00
1216	-0.75	-0.58	-0.05	0.02	0.01	0.00
1217	-0.69	-0.43	-0.06	0.02	0.01	0.00
1217	-0.70	-0.29	-0.08	0.03	0.01	0.00
1217	-0.66	-0.29	-0.09	0.03	0.01	0.00
1217	-0.65	-0.43	-0.06	0.03	0.01	0.00
1218	-0.63	-0.28	-0.06	0.03	0.01	0.00
1218	-0.64	-0.18	-0.08	0.03	0.01	0.00
1218	-0.58	-0.18	-0.08	0.03	0.01	0.00
1218	-0.57	-0.28	-0.06	0.03	0.01	0.00
1219	-0.55	-0.13	-0.05	0.03	0.01	0.00
1219	-0.56	-0.10	-0.07	0.03	0.01	0.00
1219	-0.51	-0.10	-0.07	0.03	0.01	0.00
1219	-0.50	-0.13	-0.05	0.03	0.01	0.00
1220	-0.48	0.01	-0.04	0.03	0.01	0.00
1220	-0.49	-0.06	-0.05	0.03	0.01	0.00
1220	-0.50	-0.06	-0.05	0.03	0.00	0.00
1220	-0.49	0.01	-0.04	0.03	0.00	0.00
1221	-0.48	0.06	-0.01	0.03	0.00	0.00
1221	-0.49	-0.05	-0.00	0.03	0.00	0.00
1221	-0.68	-0.05	0.03	0.03	0.00	0.00
1221	-0.67	0.05	0.02	0.03	-0.00	0.00
