Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
508;1;0.150;1.250;-3.488;0.11;-0.24;0.00;-0.40;0.18;-5.99;18.91;-0.89
509;1;0.150;1.350;-3.512;0.11;-0.21;-0.01;-0.32;0.11;-5.79;17.43;-0.73
510;1;0.150;1.450;-3.536;0.10;-0.17;-0.01;-0.40;0.08;-5.59;15.94;-0.47
511;1;0.150;1.550;-3.560;0.08;-0.12;-0.01;-0.44;0.20;-5.43;14.18;-0.16
512;1;0.150;1.650;-3.585;0.07;-0.07;-0.01;-0.28;0.32;-5.45;12.36;0.16
513;1;0.150;1.750;-3.609;0.09;-0.05;0.00;-0.09;0.30;-5.63;10.78;0.49
514;1;0.150;1.850;-3.633;0.11;-0.03;0.00;0.01;0.24;-5.88;9.48;0.84
515;1;0.150;1.950;-3.657;0.12;-0.03;0.01;0.12;0.21;-6.18;8.41;1.12
516;1;0.250;0.050;-3.224;-1.40;-5.37;-3.54;13.41;26.83;31.95;49.74;47.00
517;1;0.250;0.150;-3.248;1.00;-4.30;-0.49;-5.83;16.54;14.93;57.03;39.21
518;1;0.250;0.250;-3.271;1.19;-2.12;0.62;-11.30;5.71;6.30;54.25;27.04
519;1;0.250;0.350;-3.295;1.04;-1.16;0.62;-8.85;0.95;0.52;49.18;17.99
520;1;0.250;0.450;-3.318;0.90;-0.84;0.48;-5.59;-0.11;-3.44;43.93;11.75
521;1;0.250;0.550;-3.341;0.71;-0.70;0.35;-3.42;-0.01;-6.02;38.81;7.50
522;1;0.250;0.650;-3.365;0.52;-0.61;0.24;-2.17;0.14;-7.48;34.29;4.70
523;1;0.250;0.750;-3.388;0.36;-0.54;0.16;-1.44;0.19;-8.10;30.65;2.96
524;1;0.250;0.850;-3.412;0.24;-0.47;0.10;-1.00;0.20;-8.12;27.73;1.90
525;1;0.250;0.950;-3.435;0.16;-0.40;0.06;-0.74;0.20;-7.77;25.20;1.26
526;1;0.250;1.050;-3.459;0.10;-0.33;0.03;-0.58;0.24;-7.28;22.85;0.87
527;1;0.250;1.150;-3.482;0.08;-0.25;0.01;-0.48;0.29;-6.86;20.65;0.62
528;1;0.250;1.250;-3.505;0.07;-0.19;0.00;-0.37;0.23;-6.49;18.64;0.43
529;1;0.250;1.350;-3.529;0.07;-0.15;-0.01;-0.18;0.13;-6.12;16.98;0.32
530;1;0.250;1.450;-3.552;0.07;-0.13;-0.01;0.00;0.15;-5.84;15.78;0.36
531;1;0.250;1.550;-3.576;0.07;-0.11;-0.01;0.05;0.32;-5.84;14.83;0.56
532;1;0.250;1.650;-3.599;0.09;-0.09;0.00;-0.01;0.41;-6.08;13.66;0.83
533;1;0.250;1.750;-3.623;0.10;-0.06;0.00;-0.06;0.36;-6.32;12.13;1.08
534;1;0.250;1.850;-3.646;0.12;-0.04;0.00;-0.06;0.28;-6.50;10.56;1.38
535;1;0.250;1.950;-3.670;0.14;-0.03;0.01;-0.08;0.27;-6.78;9.21;1.64
536;1;0.350;0.050;-3.249;-1.31;-2.63;-1.15;7.83;13.54;28.41;38.76;42.01
537;1;0.350;0.150;-3.272;-0.27;-2.32;-0.16;-1.36;10.46;14.17;43.50;37.36
538;1;0.350;0.250;-3.295;0.16;-1.51;0.31;-5.87;5.63;5.30;43.72;28.58
539;1;0.350;0.350;-3.317;0.32;-0.99;0.36;-5.80;2.38;-0.73;41.41;20.73
540;1;0.350;0.450;-3.340;0.38;-0.75;0.30;-4.23;0.93;-4.62;38.33;14.73
541;1;0.350;0.550;-3.363;0.35;-0.62;0.23;-2.78;0.48;-7.03;34.99;10.32
542;1;0.350;0.650;-3.386;0.27;-0.53;0.17;-1.79;0.33;-8.25;31.66;7.20
543;1;0.350;0.750;-3.409;0.19;-0.45;0.11;-1.15;0.22;-8.58;28.70;5.10
544;1;0.350;0.850;-3.431;0.13;-0.38;0.07;-0.73;0.15;-8.33;26.23;3.73
545;1;0.350;0.950;-3.454;0.08;-0.33;0.04;-0.47;0.16;-7.81;24.16;2.83
546;1;0.350;1.050;-3.477;0.06;-0.27;0.02;-0.34;0.24;-7.30;22.30;2.18
547;1;0.350;1.150;-3.500;0.05;-0.22;0.01;-0.29;0.29;-6.92;20.50;1.70
548;1;0.350;1.250;-3.523;0.05;-0.16;0.00;-0.23;0.31;-6.62;18.67;1.35
549;1;0.350;1.350;-3.545;0.05;-0.12;0.00;-0.09;0.33;-6.38;16.95;1.17
550;1;0.350;1.450;-3.568;0.06;-0.10;0.00;0.08;0.36;-6.26;15.59;1.20
551;1;0.350;1.550;-3.591;0.08;-0.08;0.00;0.17;0.35;-6.33;14.60;1.38
552;1;0.350;1.650;-3.614;0.10;-0.07;0.00;0.11;0.31;-6.53;13.67;1.56
553;1;0.350;1.750;-3.637;0.11;-0.05;0.01;0.00;0.28;-6.73;12.57;1.70
554;1;0.350;1.850;-3.660;0.12;-0.03;0.01;-0.07;0.23;-6.88;11.32;1.82
555;1;0.350;1.950;-3.682;0.12;-0.02;0.02;-0.14;0.20;-7.02;10.05;1.94
556;1;0.450;0.050;-3.274;-0.99;-1.39;-0.21;4.78;6.76;25.35;33.79;37.89
557;1;0.450;0.150;-3.296;-0.55;-1.29;0.12;0.29;5.82;13.08;35.95;34.07
558;1;0.450;0.250;-3.318;-0.25;-1.00;0.27;-2.59;3.90;5.16;36.73;27.33
559;1;0.450;0.350;-3.340;-0.04;-0.75;0.27;-3.22;2.15;-0.67;35.64;20.90
560;1;0.450;0.450;-3.362;0.07;-0.60;0.22;-2.67;1.07;-4.44;33.76;15.64
561;1;0.450;0.550;-3.385;0.11;-0.51;0.17;-1.87;0.57;-6.69;31.59;11.57
562;1;0.450;0.650;-3.407;0.11;-0.44;0.12;-1.24;0.35;-7.83;29.31;8.52
563;1;0.450;0.750;-3.429;0.08;-0.38;0.08;-0.82;0.23;-8.10;27.05;6.35
564;1;0.450;0.850;-3.451;0.06;-0.32;0.05;-0.53;0.17;-7.83;24.99;4.86
565;1;0.450;0.950;-3.473;0.04;-0.26;0.03;-0.32;0.19;-7.36;23.20;3.81
566;1;0.450;1.050;-3.495;0.04;-0.22;0.02;-0.18;0.27;-6.97;21.63;3.03
567;1;0.450;1.150;-3.518;0.04;-0.17;0.01;-0.09;0.36;-6.73;20.16;2.45
568;1;0.450;1.250;-3.540;0.04;-0.14;0.01;-0.05;0.42;-6.66;18.70;2.07
569;1;0.450;1.350;-3.562;0.06;-0.10;0.01;-0.01;0.45;-6.71;17.25;1.90
570;1;0.450;1.450;-3.584;0.07;-0.08;0.01;0.01;0.41;-6.81;15.80;1.91
571;1;0.450;1.550;-3.606;0.09;-0.05;0.01;0.04;0.31;-6.86;14.49;2.01
572;1;0.450;1.650;-3.629;0.09;-0.04;0.01;0.04;0.23;-6.90;13.42;2.12
573;1;0.450;1.750;-3.651;0.10;-0.02;0.01;0.02;0.20;-6.98;12.50;2.19
574;1;0.450;1.850;-3.673;0.10;-0.01;0.02;0.00;0.17;-7.07;11.57;2.22
575;1;0.450;1.950;-3.695;0.10;0.01;0.02;-0.03;0.13;-7.09;10.56;2.25
576;1;0.550;0.050;-3.298;-0.67;-0.73;0.13;2.91;3.31;22.86;31.43;34.16
577;1;0.550;0.150;-3.320;-0.49;-0.73;0.24;0.64;3.07;12.06;31.73;30.53
578;1;0.550;0.250;-3.341;-0.32;-0.65;0.26;-1.07;2.33;5.26;32.04;25.03
579;1;0.550;0.350;-3.363;-0.16;-0.56;0.23;-1.69;1.53;-0.06;31.49;19.73
580;1;0.550;0.450;-3.385;-0.06;-0.48;0.18;-1.57;0.92;-3.60;30.33;15.27
581;1;0.550;0.550;-3.406;0.00;-0.42;0.13;-1.18;0.53;-5.71;28.88;11.71
582;1;0.550;0.650;-3.428;0.02;-0.36;0.10;-0.81;0.33;-6.77;27.28;8.96
583;1;0.550;0.750;-3.449;0.02;-0.31;0.07;-0.55;0.23;-7.08;25.62;6.91
584;1;0.550;0.850;-3.471;0.02;-0.26;0.04;-0.36;0.23;-6.96;23.98;5.42
585;1;0.550;0.950;-3.492;0.02;-0.21;0.03;-0.20;0.29;-6.73;22.47;4.34
586;1;0.550;1.050;-3.514;0.03;-0.17;0.02;-0.08;0.38;-6.60;21.09;3.55
587;1;0.550;1.150;-3.535;0.04;-0.14;0.02;-0.01;0.44;-6.63;19.81;2.98
588;1;0.550;1.250;-3.557;0.05;-0.11;0.01;0.03;0.45;-6.80;18.61;2.62
589;1;0.550;1.350;-3.579;0.06;-0.08;0.01;0.01;0.42;-7.00;17.40;2.42
590;1;0.550;1.450;-3.600;0.07;-0.05;0.01;-0.02;0.35;-7.15;16.13;2.33
591;1;0.550;1.550;-3.622;0.08;-0.03;0.01;-0.03;0.28;-7.17;14.84;2.33
592;1;0.550;1.650;-3.643;0.09;-0.01;0.02;-0.01;0.23;-7.14;13.68;2.38
593;1;0.550;1.750;-3.665;0.09;0.01;0.02;0.02;0.19;-7.15;12.70;2.45
594;1;0.550;1.850;-3.686;0.09;0.02;0.02;0.04;0.15;-7.18;11.80;2.49
595;1;0.550;1.950;-3.708;0.09;0.03;0.03;0.05;0.11;-7.17;10.91;2.54
596;1;0.650;0.050;-3.323;-0.43;-0.36;0.25;1.62;1.49;21.00;30.22;30.64
597;1;0.650;0.150;-3.344;-0.35;-0.44;0.27;0.48;1.54;11.36;29.32;27.08
598;1;0.650;0.250;-3.365;-0.26;-0.43;0.24;-0.51;1.30;5.38;29.01;22.34
599;1;0.650;0.350;-3.386;-0.17;-0.40;0.20;-0.90;0.96;0.70;28.54;17.95
600;1;0.650;0.450;-3.407;-0.09;-0.37;0.15;-0.89;0.66;-2.52;27.82;14.21
601;1;0.650;0.550;-3.428;-0.04;-0.33;0.11;-0.72;0.43;-4.49;26.82;11.18
602;1;0.650;0.650;-3.449;-0.02;-0.29;0.08;-0.52;0.29;-5.51;25.64;8.80
603;1;0.650;0.750;-3.470;0.00;-0.25;0.06;-0.34;0.26;-5.93;24.40;6.98
604;1;0.650;0.850;-3.490;0.01;-0.21;0.04;-0.20;0.33;-6.07;23.14;5.60
605;1;0.650;0.950;-3.511;0.02;-0.17;0.03;-0.10;0.41;-6.18;21.91;4.57
606;1;0.650;1.050;-3.532;0.03;-0.13;0.03;-0.03;0.46;-6.38;20.72;3.82
607;1;0.650;1.150;-3.553;0.04;-0.10;0.02;0.00;0.46;-6.64;19.58;3.29
608;1;0.650;1.250;-3.574;0.05;-0.07;0.02;0.01;0.41;-6.91;18.47;2.91
609;1;0.650;1.350;-3.595;0.07;-0.05;0.02;0.01;0.35;-7.09;17.39;2.65
610;1;0.650;1.450;-3.616;0.07;-0.03;0.02;0.00;0.30;-7.17;16.35;2.50
611;1;0.650;1.550;-3.637;0.08;-0.01;0.02;0.00;0.26;-7.21;15.31;2.43
612;1;0.650;1.650;-3.658;0.08;0.01;0.02;0.01;0.24;-7.23;14.27;2.45
613;1;0.650;1.750;-3.679;0.09;0.02;0.02;0.03;0.20;-7.24;13.26;2.51
614;1;0.650;1.850;-3.700;0.09;0.03;0.03;0.05;0.16;-7.24;12.31;2.60
615;1;0.650;1.950;-3.721;0.09;0.04;0.03;0.06;0.13;-7.26;11.39;2.68
616;1;0.750;0.050;-3.348;-0.26;-0.16;0.27;0.68;0.49;19.57;29.46;27.35
617;1;0.750;0.150;-3.368;-0.23;-0.26;0.26;0.19;0.67;10.86;27.83;23.83
618;1;0.750;0.250;-3.388;-0.18;-0.29;0.22;-0.33;0.70;5.47;27.14;19.64
619;1;0.750;0.350;-3.409;-0.13;-0.29;0.17;-0.52;0.56;1.37;26.54;15.96
620;1;0.750;0.450;-3.429;-0.08;-0.28;0.13;-0.52;0.42;-1.48;25.94;12.86
621;1;0.750;0.550;-3.449;-0.05;-0.26;0.09;-0.43;0.31;-3.31;25.23;10.32
622;1;0.750;0.650;-3.470;-0.03;-0.23;0.07;-0.31;0.29;-4.36;24.37;8.32
623;1;0.750;0.750;-3.490;-0.01;-0.20;0.05;-0.19;0.34;-4.97;23.42;6.76
624;1;0.750;0.850;-3.510;0.00;-0.16;0.04;-0.10;0.42;-5.40;22.44;5.54
625;1;0.750;0.950;-3.530;0.02;-0.13;0.04;-0.04;0.47;-5.82;21.44;4.59
626;1;0.750;1.050;-3.551;0.03;-0.10;0.03;-0.02;0.46;-6.24;20.43;3.88
627;1;0.750;1.150;-3.571;0.05;-0.07;0.03;-0.01;0.42;-6.61;19.40;3.35
628;1;0.750;1.250;-3.591;0.06;-0.05;0.03;-0.02;0.37;-6.87;18.38;2.97
629;1;0.750;1.350;-3.612;0.07;-0.02;0.03;-0.01;0.31;-7.01;17.37;2.70
630;1;0.750;1.450;-3.632;0.07;-0.01;0.02;0.01;0.27;-7.08;16.45;2.53
631;1;0.750;1.550;-3.652;0.08;0.01;0.02;0.03;0.24;-7.14;15.59;2.46
632;1;0.750;1.650;-3.673;0.09;0.03;0.03;0.04;0.21;-7.19;14.72;2.46
633;1;0.750;1.750;-3.693;0.09;0.04;0.03;0.04;0.18;-7.22;13.81;2.50
634;1;0.750;1.850;-3.713;0.09;0.05;0.03;0.05;0.15;-7.22;12.90;2.58
635;1;0.750;1.950;-3.734;0.09;0.06;0.03;0.05;0.13;-7.23;12.00;2.65
636;1;0.850;0.050;-3.372;-0.16;-0.05;0.26;0.05;-0.07;18.27;28.86;24.36
637;1;0.850;0.150;-3.392;-0.14;-0.16;0.23;-0.06;0.14;10.34;26.74;20.84
638;1;0.850;0.250;-3.412;-0.12;-0.21;0.19;-0.28;0.32;5.48;25.94;17.13
639;1;0.850;0.350;-3.431;-0.10;-0.22;0.14;-0.35;0.32;1.88;25.23;14.03
640;1;0.850;0.450;-3.451;-0.07;-0.22;0.11;-0.32;0.26;-0.66;24.58;11.44
641;1;0.850;0.550;-3.471;-0.05;-0.20;0.08;-0.25;0.25;-2.38;24.00;9.36
642;1;0.850;0.650;-3.490;-0.03;-0.18;0.07;-0.16;0.32;-3.50;23.38;7.70
643;1;0.850;0.750;-3.510;-0.01;-0.15;0.06;-0.09;0.41;-4.30;22.66;6.37
644;1;0.850;0.850;-3.530;0.01;-0.12;0.05;-0.05;0.46;-4.98;21.88;5.28
645;1;0.850;0.950;-3.550;0.02;-0.10;0.04;-0.03;0.46;-5.58;21.03;4.42
646;1;0.850;1.050;-3.569;0.04;-0.07;0.04;-0.03;0.42;-6.09;20.13;3.75
647;1;0.850;1.150;-3.589;0.05;-0.05;0.04;-0.03;0.37;-6.47;19.22;3.24
648;1;0.850;1.250;-3.609;0.06;-0.02;0.03;-0.03;0.33;-6.71;18.31;2.87
649;1;0.850;1.350;-3.628;0.07;0.00;0.03;-0.01;0.29;-6.88;17.42;2.62
650;1;0.850;1.450;-3.648;0.08;0.01;0.03;0.01;0.26;-6.99;16.56;2.48
651;1;0.850;1.550;-3.668;0.08;0.03;0.03;0.03;0.22;-7.06;15.75;2.42
652;1;0.850;1.650;-3.687;0.09;0.04;0.03;0.04;0.19;-7.11;14.97;2.41
653;1;0.850;1.750;-3.707;0.09;0.05;0.03;0.04;0.16;-7.13;14.18;2.43
654;1;0.850;1.850;-3.727;0.09;0.06;0.03;0.04;0.14;-7.12;13.39;2.47
655;1;0.850;1.950;-3.746;0.09;0.07;0.04;0.04;0.12;-7.10;12.57;2.54
656;1;0.950;0.050;-3.397;-0.10;0.00;0.23;-0.34;-0.35;16.96;28.26;21.66
657;1;0.950;0.150;-3.416;-0.09;-0.10;0.20;-0.22;-0.18;9.69;25.75;18.12
658;1;0.950;0.250;-3.435;-0.08;-0.15;0.16;-0.25;0.07;5.39;25.05;14.90
659;1;0.950;0.350;-3.454;-0.07;-0.17;0.13;-0.24;0.17;2.19;24.35;12.25
660;1;0.950;0.450;-3.473;-0.05;-0.17;0.10;-0.21;0.19;-0.15;23.64;10.08
661;1;0.950;0.550;-3.492;-0.04;-0.16;0.08;-0.14;0.26;-1.79;23.09;8.36
662;1;0.950;0.650;-3.511;-0.02;-0.14;0.07;-0.08;0.36;-2.95;22.61;6.99
663;1;0.950;0.750;-3.530;-0.01;-0.11;0.06;-0.04;0.43;-3.89;22.05;5.84
664;1;0.950;0.850;-3.550;0.01;-0.09;0.06;-0.03;0.43;-4.70;21.38;4.86
665;1;0.950;0.950;-3.569;0.03;-0.07;0.05;-0.04;0.41;-5.37;20.65;4.08
666;1;0.950;1.050;-3.588;0.04;-0.04;0.05;-0.05;0.37;-5.89;19.86;3.47
667;1;0.950;1.150;-3.607;0.05;-0.02;0.04;-0.05;0.33;-6.25;19.05;3.00
668;1;0.950;1.250;-3.626;0.06;0.00;0.04;-0.03;0.30;-6.52;18.27;2.67
669;1;0.950;1.350;-3.645;0.07;0.02;0.03;-0.01;0.27;-6.73;17.49;2.45
670;1;0.950;1.450;-3.664;0.08;0.03;0.03;0.00;0.24;-6.87;16.71;2.32
671;1;0.950;1.550;-3.683;0.09;0.05;0.03;0.01;0.21;-6.95;15.94;2.27
672;1;0.950;1.650;-3.702;0.09;0.06;0.03;0.02;0.17;-6.98;15.19;2.26
673;1;0.950;1.750;-3.721;0.09;0.07;0.03;0.03;0.15;-6.99;14.47;2.28
674;1;0.950;1.850;-3.740;0.09;0.08;0.03;0.04;0.12;-6.97;13.75;2.32
675;1;0.950;1.950;-3.759;0.09;0.08;0.04;0.04;0.09;-6.93;13.02;2.39
676;1;1.050;0.050;-3.422;-0.07;0.02;0.19;-0.56;-0.45;15.57;27.59;19.21
677;1;1.050;0.150;-3.440;-0.06;-0.07;0.16;-0.28;-0.31;8.87;24.84;15.72
678;1;1.050;0.250;-3.459;-0.06;-0.11;0.13;-0.18;-0.09;5.12;24.24;12.93
679;1;1.050;0.350;-3.477;-0.05;-0.13;0.11;-0.16;0.06;2.24;23.67;10.66
680;1;1.050;0.450;-3.495;-0.04;-0.13;0.09;-0.14;0.18;0.08;22.99;8.83
681;1;1.050;0.550;-3.514;-0.03;-0.12;0.08;-0.09;0.29;-1.46;22.44;7.40
682;1;1.050;0.650;-3.532;-0.02;-0.10;0.07;-0.04;0.37;-2.64;22.01;6.22
683;1;1.050;0.750;-3.551;0.00;-0.08;0.07;-0.03;0.40;-3.63;21.53;5.20
684;1;1.050;0.850;-3.569;0.01;-0.06;0.06;-0.05;0.38;-4.48;20.93;4.33
685;1;1.050;0.950;-3.588;0.03;-0.04;0.06;-0.07;0.35;-5.14;20.28;3.63
686;1;1.050;1.050;-3.606;0.04;-0.02;0.05;-0.07;0.32;-5.64;19.61;3.08
687;1;1.050;1.150;-3.625;0.05;0.00;0.05;-0.06;0.30;-6.02;18.92;2.66
688;1;1.050;1.250;-3.643;0.07;0.02;0.04;-0.04;0.27;-6.31;18.24;2.37
689;1;1.050;1.350;-3.661;0.07;0.03;0.04;-0.03;0.25;-6.53;17.56;2.17
690;1;1.050;1.450;-3.680;0.08;0.05;0.03;-0.02;0.22;-6.68;16.87;2.06
691;1;1.050;1.550;-3.698;0.09;0.06;0.03;0.00;0.19;-6.77;16.17;2.01
692;1;1.050;1.650;-3.717;0.09;0.07;0.03;0.01;0.16;-6.80;15.47;2.01
693;1;1.050;1.750;-3.735;0.09;0.08;0.03;0.03;0.14;-6.81;14.79;2.06
694;1;1.050;1.850;-3.754;0.09;0.09;0.03;0.04;0.11;-6.80;14.10;2.12
695;1;1.050;1.950;-3.772;0.09;0.09;0.04;0.05;0.08;-6.78;13.42;2.20
696;1;1.150;0.050;-3.446;-0.07;0.01;0.15;-0.66;-0.45;13.99;26.74;16.89
697;1;1.150;0.150;-3.464;-0.05;-0.05;0.12;-0.25;-0.29;7.87;24.12;13.69
698;1;1.150;0.250;-3.482;-0.05;-0.08;0.11;-0.14;-0.17;4.62;23.40;11.22
699;1;1.150;0.350;-3.500;-0.04;-0.10;0.10;-0.12;-0.01;2.03;22.98;9.26
700;1;1.150;0.450;-3.518;-0.04;-0.10;0.09;-0.09;0.18;0.10;22.49;7.72
701;1;1.150;0.550;-3.535;-0.03;-0.09;0.08;-0.05;0.31;-1.31;21.97;6.48
702;1;1.150;0.650;-3.553;-0.01;-0.07;0.07;-0.04;0.34;-2.47;21.49;5.41
703;1;1.150;0.750;-3.571;0.00;-0.05;0.07;-0.06;0.34;-3.45;21.04;4.50
704;1;1.150;0.850;-3.589;0.02;-0.04;0.07;-0.09;0.32;-4.27;20.51;3.74
705;1;1.150;0.950;-3.607;0.03;-0.02;0.06;-0.09;0.31;-4.90;19.93;3.11
706;1;1.150;1.050;-3.625;0.04;0.00;0.05;-0.08;0.29;-5.39;19.37;2.62
707;1;1.150;1.150;-3.642;0.06;0.02;0.05;-0.07;0.27;-5.79;18.80;2.25
708;1;1.150;1.250;-3.660;0.07;0.03;0.04;-0.06;0.25;-6.08;18.20;1.99
709;1;1.150;1.350;-3.678;0.08;0.05;0.04;-0.04;0.22;-6.30;17.60;1.81
710;1;1.150;1.450;-3.696;0.08;0.06;0.04;-0.03;0.20;-6.44;16.99;1.71
711;1;1.150;1.550;-3.714;0.09;0.07;0.03;-0.01;0.17;-6.54;16.38;1.68
712;1;1.150;1.650;-3.731;0.09;0.08;0.03;0.01;0.15;-6.59;15.76;1.70
713;1;1.150;1.750;-3.749;0.09;0.09;0.03;0.02;0.12;-6.61;15.13;1.77
714;1;1.150;1.850;-3.767;0.09;0.10;0.03;0.04;0.10;-6.61;14.47;1.86
715;1;1.150;1.950;-3.785;0.09;0.10;0.03;0.05;0.07;-6.62;13.81;1.96
716;1;1.250;0.050;-3.471;-0.08;-0.01;0.13;-0.65;-0.39;12.23;25.51;14.71
717;1;1.250;0.150;-3.488;-0.05;-0.05;0.11;-0.25;-0.16;6.77;23.62;11.99
718;1;1.250;0.250;-3.505;-0.05;-0.07;0.10;-0.18;-0.15;3.90;22.53;9.74
719;1;1.250;0.350;-3.523;-0.04;-0.08;0.09;-0.11;-0.02;1.67;22.16;8.06
720;1;1.250;0.450;-3.540;-0.03;-0.08;0.08;-0.05;0.20;0.03;21.96;6.76
721;1;1.250;0.550;-3.557;-0.02;-0.06;0.08;-0.03;0.30;-1.26;21.54;5.60
722;1;1.250;0.650;-3.574;-0.01;-0.05;0.08;-0.07;0.29;-2.37;21.02;4.60
723;1;1.250;0.750;-3.591;0.00;-0.03;0.07;-0.10;0.28;-3.30;20.55;3.79
724;1;1.250;0.850;-3.609;0.02;-0.02;0.07;-0.12;0.28;-4.05;20.09;3.11
725;1;1.250;0.950;-3.626;0.03;0.00;0.06;-0.11;0.27;-4.66;19.62;2.55
726;1;1.250;1.050;-3.643;0.04;0.02;0.05;-0.10;0.26;-5.15;19.14;2.12
727;1;1.250;1.150;-3.660;0.06;0.03;0.05;-0.09;0.24;-5.53;18.64;1.79
728;1;1.250;1.250;-3.677;0.07;0.05;0.04;-0.07;0.22;-5.83;18.13;1.56
729;1;1.250;1.350;-3.695;0.07;0.06;0.04;-0.06;0.20;-6.04;17.60;1.41
730;1;1.250;1.450;-3.712;0.08;0.07;0.04;-0.04;0.18;-6.19;17.07;1.33
731;1;1.250;1.550;-3.729;0.09;0.09;0.03;-0.02;0.16;-6.30;16.53;1.32
732;1;1.250;1.650;-3.746;0.09;0.09;0.03;0.00;0.13;-6.36;15.97;1.36
733;1;1.250;1.750;-3.763;0.09;0.10;0.03;0.01;0.11;-6.40;15.42;1.44
734;1;1.250;1.850;-3.780;0.09;0.11;0.03;0.03;0.09;-6.43;14.83;1.55
735;1;1.250;1.950;-3.798;0.09;0.11;0.03;0.04;0.08;-6.46;14.21;1.68
736;1;1.350;0.050;-3.496;-0.10;-0.02;0.11;-0.57;-0.32;10.49;23.75;12.71
737;1;1.350;0.150;-3.512;-0.07;-0.05;0.11;-0.32;-0.11;5.73;22.98;10.52
738;1;1.350;0.250;-3.529;-0.05;-0.06;0.09;-0.27;-0.03;3.10;21.82;8.50
739;1;1.350;0.350;-3.545;-0.04;-0.06;0.08;-0.10;0.07;1.30;21.34;7.07
740;1;1.350;0.450;-3.562;-0.03;-0.06;0.08;-0.02;0.19;-0.03;21.29;5.87
741;1;1.350;0.550;-3.579;-0.02;-0.04;0.08;-0.06;0.23;-1.25;21.01;4.75
742;1;1.350;0.650;-3.595;-0.01;-0.03;0.08;-0.13;0.24;-2.31;20.53;3.82
743;1;1.350;0.750;-3.612;0.00;-0.01;0.07;-0.14;0.24;-3.15;20.08;3.10
744;1;1.350;0.850;-3.628;0.02;0.00;0.07;-0.13;0.24;-3.84;19.68;2.48
745;1;1.350;0.950;-3.645;0.03;0.02;0.06;-0.12;0.24;-4.43;19.29;1.97
746;1;1.350;1.050;-3.661;0.04;0.03;0.05;-0.12;0.23;-4.91;18.89;1.58
747;1;1.350;1.150;-3.678;0.05;0.05;0.05;-0.11;0.21;-5.28;18.47;1.30
748;1;1.350;1.250;-3.695;0.07;0.06;0.04;-0.09;0.20;-5.56;18.02;1.10
749;1;1.350;1.350;-3.711;0.07;0.07;0.04;-0.07;0.18;-5.78;17.57;0.97
750;1;1.350;1.450;-3.728;0.08;0.09;0.04;-0.05;0.16;-5.94;17.10;0.92
751;1;1.350;1.550;-3.744;0.09;0.09;0.03;-0.03;0.14;-6.05;16.62;0.93
752;1;1.350;1.650;-3.761;0.09;0.10;0.03;-0.02;0.12;-6.13;16.13;0.99
753;1;1.350;1.750;-3.777;0.09;0.11;0.03;0.00;0.10;-6.18;15.62;1.08
754;1;1.350;1.850;-3.794;0.09;0.11;0.03;0.01;0.08;-6.22;15.11;1.19
755;1;1.350;1.950;-3.810;0.09;0.12;0.03;0.03;0.06;-6.24;14.57;1.33
756;1;1.450;0.050;-3.520;-0.10;-0.03;0.10;-0.46;-0.26;8.92;21.60;10.99
757;1;1.450;0.150;-3.536;-0.07;-0.06;0.10;-0.33;-0.20;4.81;21.74;9.16
758;1;1.450;0.250;-3.552;-0.06;-0.06;0.08;-0.23;0.12;2.46;21.39;7.44
759;1;1.450;0.350;-3.568;-0.04;-0.05;0.07;-0.07;0.21;1.06;20.76;6.18
760;1;1.450;0.450;-3.584;-0.04;-0.04;0.08;-0.05;0.15;-0.08;20.44;5.02
761;1;1.450;0.550;-3.600;-0.03;-0.03;0.08;-0.13;0.14;-1.24;20.25;3.94
762;1;1.450;0.650;-3.616;-0.01;-0.01;0.08;-0.17;0.19;-2.25;20.00;3.09
763;1;1.450;0.750;-3.632;0.00;0.00;0.07;-0.16;0.22;-3.01;19.65;2.43
764;1;1.450;0.850;-3.648;0.01;0.02;0.06;-0.15;0.22;-3.66;19.27;1.86
765;1;1.450;0.950;-3.664;0.03;0.03;0.06;-0.14;0.20;-4.21;18.93;1.39
766;1;1.450;1.050;-3.680;0.04;0.05;0.05;-0.14;0.20;-4.67;18.61;1.04
767;1;1.450;1.150;-3.696;0.05;0.06;0.05;-0.12;0.19;-5.01;18.26;0.79
768;1;1.450;1.250;-3.712;0.06;0.07;0.04;-0.10;0.18;-5.28;17.89;0.62
769;1;1.450;1.350;-3.728;0.07;0.08;0.04;-0.09;0.16;-5.51;17.50;0.51
770;1;1.450;1.450;-3.744;0.08;0.09;0.04;-0.07;0.14;-5.68;17.10;0.48
771;1;1.450;1.550;-3.760;0.08;0.10;0.03;-0.05;0.13;-5.81;16.68;0.51
772;1;1.450;1.650;-3.775;0.09;0.11;0.03;-0.03;0.11;-5.90;16.24;0.58
773;1;1.450;1.750;-3.791;0.09;0.12;0.03;-0.01;0.09;-5.96;15.79;0.69
774;1;1.450;1.850;-3.807;0.09;0.12;0.03;0.00;0.07;-6.00;15.31;0.82
775;1;1.450;1.950;-3.823;0.09;0.12;0.03;0.02;0.05;-6.04;14.82;0.97
776;1;1.550;0.050;-3.545;-0.09;-0.03;0.07;-0.33;-0.20;7.47;19.52;9.54
