Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
493;1;0.050;1.750;-3.595;0.26;-0.16;-0.07;-0.23;1.07;-14.38;6.31;11.19
494;1;0.050;1.850;-3.619;0.28;-0.15;-0.07;0.12;1.20;-13.71;5.97;11.14
495;1;0.050;1.950;-3.644;0.28;-0.13;-0.07;0.50;1.13;-13.34;5.69;11.26
496;1;0.150;0.050;-3.200;-17.39;-46.09;-25.35;112.54;200.95;-69.32;-51.39;34.43
497;1;0.150;0.150;-3.224;-5.33;-26.39;-1.11;-38.90;90.76;-67.39;-9.32;53.22
498;1;0.150;0.250;-3.248;-3.89;-10.09;1.11;-49.42;23.39;-59.90;9.55;51.70
499;1;0.150;0.350;-3.272;-1.79;-5.38;0.67;-33.00;2.77;-57.43;17.62;44.60
500;1;0.150;0.450;-3.296;-0.39;-3.69;0.51;-19.69;-0.76;-55.04;19.06;37.96
501;1;0.150;0.550;-3.320;0.31;-2.85;0.47;-11.99;-0.28;-51.88;17.28;32.53
502;1;0.150;0.650;-3.344;0.60;-2.34;0.43;-7.99;0.51;-48.17;14.50;28.32
503;1;0.150;0.750;-3.368;0.67;-1.96;0.34;-5.95;0.94;-44.10;11.82;25.06
504;1;0.150;0.850;-3.392;0.63;-1.63;0.24;-4.82;1.05;-39.84;9.55;22.46
505;1;0.150;0.950;-3.416;0.54;-1.32;0.14;-4.05;0.89;-35.50;7.59;20.29
506;1;0.150;1.050;-3.440;0.44;-1.02;0.05;-3.34;0.59;-31.27;5.81;18.41
507;1;0.150;1.150;-3.464;0.37;-0.78;-0.01;-2.53;0.37;-27.48;4.20;16.79
508;1;0.150;1.250;-3.488;0.36;-0.64;-0.06;-1.70;0.21;-24.36;2.93;15.40
509;1;0.150;1.350;-3.512;0.37;-0.57;-0.10;-1.24;-0.09;-21.66;2.15;14.23
510;1;0.150;1.450;-3.536;0.34;-0.50;-0.11;-1.31;-0.27;-19.07;1.79;13.19
511;1;0.150;1.550;-3.560;0.27;-0.36;-0.09;-1.43;0.09;-16.89;1.54;12.27
512;1;0.150;1.650;-3.585;0.25;-0.23;-0.08;-1.03;0.59;-15.54;1.16;11.50
513;1;0.150;1.750;-3.609;0.27;-0.16;-0.07;-0.38;0.73;-14.94;0.69;11.10
514;1;0.150;1.850;-3.633;0.32;-0.14;-0.07;0.07;0.69;-14.71;0.21;11.06
515;1;0.150;1.950;-3.657;0.36;-0.12;-0.08;0.49;0.68;-14.64;-0.32;11.15
516;1;0.250;0.050;-3.224;-14.63;-22.48;-11.56;72.25;100.66;-63.23;-63.97;28.08
517;1;0.250;0.150;-3.248;-8.67;-17.06;-4.20;1.31;71.96;-61.95;-34.57;46.51
518;1;0.250;0.250;-3.271;-5.40;-9.36;-0.84;-25.75;34.81;-57.14;-12.91;50.79
519;1;0.250;0.350;-3.295;-3.11;-5.48;-0.16;-24.41;14.97;-54.53;-0.71;47.66
520;1;0.250;0.450;-3.318;-1.54;-3.73;0.06;-17.43;7.07;-52.02;4.98;42.22
521;1;0.250;0.550;-3.341;-0.60;-2.74;0.19;-11.79;4.06;-48.77;6.56;36.79
522;1;0.250;0.650;-3.365;-0.12;-2.11;0.23;-8.12;2.67;-44.85;6.10;32.05
523;1;0.250;0.750;-3.388;0.09;-1.71;0.21;-5.76;1.81;-40.67;5.00;28.18
524;1;0.250;0.850;-3.412;0.17;-1.42;0.16;-4.18;1.21;-36.46;3.82;25.07
525;1;0.250;0.950;-3.435;0.18;-1.18;0.09;-3.13;0.81;-32.39;2.70;22.55
526;1;0.250;1.050;-3.459;0.17;-0.94;0.04;-2.46;0.65;-28.72;1.61;20.47
527;1;0.250;1.150;-3.482;0.18;-0.73;-0.01;-2.04;0.60;-25.56;0.57;18.64
528;1;0.250;1.250;-3.505;0.20;-0.56;-0.05;-1.59;0.36;-22.66;-0.46;16.97
529;1;0.250;1.350;-3.529;0.21;-0.46;-0.07;-0.88;0.04;-19.89;-1.37;15.54
530;1;0.250;1.450;-3.552;0.21;-0.41;-0.09;-0.24;0.18;-17.74;-1.98;14.54
531;1;0.250;1.550;-3.576;0.24;-0.38;-0.09;-0.12;0.78;-16.74;-2.34;13.98
532;1;0.250;1.650;-3.599;0.29;-0.32;-0.10;-0.36;1.09;-16.58;-2.77;13.64
533;1;0.250;1.750;-3.623;0.35;-0.24;-0.10;-0.45;0.92;-16.45;-3.39;13.38
534;1;0.250;1.850;-3.646;0.41;-0.19;-0.10;-0.36;0.70;-16.16;-3.91;13.18
535;1;0.250;1.950;-3.670;0.46;-0.15;-0.10;-0.40;0.61;-15.86;-4.12;12.92
536;1;0.350;0.050;-3.249;-10.92;-13.34;-6.27;49.79;52.93;-61.03;-66.91;23.34
537;1;0.350;0.150;-3.272;-8.35;-10.51;-3.25;15.13;44.57;-58.03;-43.88;39.91
538;1;0.350;0.250;-3.295;-5.73;-6.78;-1.30;-6.08;27.51;-52.26;-24.84;45.79
539;1;0.350;0.350;-3.317;-3.70;-4.37;-0.53;-11.56;15.02;-48.97;-12.52;45.42
540;1;0.350;0.450;-3.340;-2.19;-3.08;-0.18;-10.27;8.22;-46.13;-5.50;41.98
541;1;0.350;0.550;-3.363;-1.19;-2.31;0.01;-7.72;4.75;-43.08;-2.02;37.52
542;1;0.350;0.650;-3.386;-0.61;-1.79;0.10;-5.58;2.87;-39.66;-0.73;33.17
543;1;0.350;0.750;-3.409;-0.29;-1.43;0.12;-4.00;1.73;-36.01;-0.56;29.39
544;1;0.350;0.850;-3.431;-0.12;-1.18;0.09;-2.85;1.03;-32.31;-0.87;26.28
545;1;0.350;0.950;-3.454;-0.04;-0.99;0.06;-2.05;0.70;-28.82;-1.35;23.73
546;1;0.350;1.050;-3.477;0.01;-0.82;0.02;-1.60;0.64;-25.76;-1.89;21.55
547;1;0.350;1.150;-3.500;0.05;-0.66;-0.01;-1.38;0.63;-23.12;-2.50;19.59
548;1;0.350;1.250;-3.523;0.09;-0.51;-0.04;-1.16;0.59;-20.81;-3.21;17.92
549;1;0.350;1.350;-3.545;0.13;-0.40;-0.05;-0.73;0.68;-18.95;-3.95;16.71
550;1;0.350;1.450;-3.568;0.18;-0.34;-0.06;-0.18;0.88;-17.81;-4.65;15.99
551;1;0.350;1.550;-3.591;0.25;-0.32;-0.07;0.14;0.97;-17.38;-5.29;15.55
552;1;0.350;1.650;-3.614;0.32;-0.29;-0.08;0.01;0.85;-17.23;-5.93;15.12
553;1;0.350;1.750;-3.637;0.37;-0.25;-0.09;-0.29;0.69;-16.93;-6.50;14.59
554;1;0.350;1.850;-3.660;0.41;-0.20;-0.09;-0.46;0.49;-16.39;-6.85;13.99
555;1;0.350;1.950;-3.682;0.43;-0.16;-0.08;-0.65;0.26;-15.68;-6.89;13.36
556;1;0.450;0.050;-3.274;-7.61;-8.62;-4.15;36.75;30.15;-58.00;-66.04;18.71
557;1;0.450;0.150;-3.296;-6.48;-6.72;-2.32;17.57;26.87;-53.47;-47.15;34.19
558;1;0.450;0.250;-3.318;-5.00;-4.77;-1.14;3.17;18.98;-46.86;-31.18;40.43
559;1;0.450;0.350;-3.340;-3.48;-3.28;-0.52;-3.12;11.75;-42.81;-19.99;41.49
560;1;0.450;0.450;-3.362;-2.22;-2.39;-0.22;-4.52;7.05;-39.63;-12.77;39.52
561;1;0.450;0.550;-3.385;-1.34;-1.86;-0.04;-4.07;4.27;-36.75;-8.46;36.21
562;1;0.450;0.650;-3.407;-0.78;-1.49;0.04;-3.27;2.61;-33.93;-6.11;32.58
563;1;0.450;0.750;-3.429;-0.45;-1.20;0.07;-2.53;1.56;-30.99;-4.97;29.22
564;1;0.450;0.850;-3.451;-0.26;-0.99;0.06;-1.90;0.94;-28.00;-4.52;26.33
565;1;0.450;0.950;-3.473;-0.15;-0.82;0.03;-1.39;0.69;-25.19;-4.42;23.90
566;1;0.450;1.050;-3.495;-0.07;-0.69;0.01;-1.02;0.71;-22.81;-4.57;21.81
567;1;0.450;1.150;-3.518;-0.02;-0.57;-0.01;-0.80;0.82;-20.92;-4.94;20.05
568;1;0.450;1.250;-3.540;0.04;-0.47;-0.02;-0.67;0.97;-19.60;-5.46;18.67
569;1;0.450;1.350;-3.562;0.11;-0.38;-0.03;-0.59;1.08;-18.80;-6.00;17.65
570;1;0.450;1.450;-3.584;0.18;-0.31;-0.03;-0.50;1.01;-18.24;-6.53;16.87
571;1;0.450;1.550;-3.606;0.24;-0.25;-0.04;-0.37;0.76;-17.64;-6.99;16.15
572;1;0.450;1.650;-3.629;0.28;-0.21;-0.04;-0.26;0.51;-16.96;-7.39;15.35
573;1;0.450;1.750;-3.651;0.32;-0.17;-0.04;-0.25;0.41;-16.30;-7.69;14.52
574;1;0.450;1.850;-3.673;0.34;-0.14;-0.05;-0.28;0.31;-15.61;-7.94;13.71
575;1;0.450;1.950;-3.695;0.35;-0.12;-0.04;-0.29;0.18;-14.85;-8.11;13.04
576;1;0.550;0.050;-3.298;-5.08;-5.78;-3.09;28.21;18.46;-53.94;-62.98;14.58
577;1;0.550;0.150;-3.320;-4.64;-4.46;-1.74;16.32;16.42;-48.24;-47.21;29.00
578;1;0.550;0.250;-3.341;-3.81;-3.29;-0.90;6.54;12.48;-40.76;-34.04;35.22
579;1;0.550;0.350;-3.363;-2.80;-2.43;-0.42;1.06;8.45;-36.25;-24.33;36.99
580;1;0.550;0.450;-3.385;-1.90;-1.85;-0.17;-1.18;5.45;-33.13;-17.51;36.05
581;1;0.550;0.550;-3.406;-1.22;-1.48;-0.04;-1.77;3.46;-30.61;-12.97;33.71
582;1;0.550;0.650;-3.428;-0.76;-1.22;0.03;-1.72;2.16;-28.35;-10.09;30.87
583;1;0.550;0.750;-3.449;-0.48;-1.01;0.05;-1.49;1.34;-26.13;-8.34;28.08
584;1;0.550;0.850;-3.471;-0.30;-0.84;0.04;-1.21;0.93;-23.96;-7.32;25.60
585;1;0.550;0.950;-3.492;-0.19;-0.70;0.03;-0.93;0.86;-22.05;-6.78;23.48
586;1;0.550;1.050;-3.514;-0.12;-0.58;0.01;-0.69;0.95;-20.56;-6.61;21.68
587;1;0.550;1.150;-3.535;-0.05;-0.49;0.01;-0.53;1.06;-19.54;-6.75;20.20
588;1;0.550;1.250;-3.557;0.01;-0.41;0.00;-0.47;1.10;-18.91;-7.08;18.96
589;1;0.550;1.350;-3.579;0.08;-0.34;0.00;-0.52;1.00;-18.43;-7.47;17.89
590;1;0.550;1.450;-3.600;0.14;-0.27;-0.01;-0.60;0.80;-17.83;-7.82;16.89
591;1;0.550;1.550;-3.622;0.19;-0.20;-0.01;-0.61;0.60;-17.02;-8.05;15.92
592;1;0.550;1.650;-3.643;0.23;-0.15;-0.01;-0.49;0.45;-16.19;-8.18;14.98
593;1;0.550;1.750;-3.665;0.26;-0.12;-0.01;-0.34;0.36;-15.49;-8.30;14.11
594;1;0.550;1.850;-3.686;0.28;-0.09;-0.01;-0.22;0.31;-14.90;-8.47;13.35
595;1;0.550;1.950;-3.708;0.31;-0.07;-0.01;-0.09;0.27;-14.38;-8.70;12.78
596;1;0.650;0.050;-3.323;-3.26;-3.91;-2.37;22.05;11.93;-48.63;-58.60;11.10
597;1;0.650;0.150;-3.344;-3.13;-3.04;-1.33;14.04;10.31;-42.10;-45.62;24.35
598;1;0.650;0.250;-3.365;-2.66;-2.28;-0.67;7.01;8.02;-34.38;-34.54;30.30
599;1;0.650;0.350;-3.386;-2.04;-1.76;-0.30;2.61;5.77;-29.83;-26.27;32.40
600;1;0.650;0.450;-3.407;-1.46;-1.42;-0.11;0.40;3.97;-27.02;-20.20;32.14
601;1;0.650;0.550;-3.428;-0.99;-1.18;-0.01;-0.52;2.63;-25.03;-15.83;30.61
602;1;0.650;0.650;-3.449;-0.66;-0.99;0.03;-0.80;1.70;-23.41;-12.78;28.54
603;1;0.650;0.750;-3.470;-0.44;-0.84;0.04;-0.81;1.19;-21.96;-10.71;26.41
604;1;0.650;0.850;-3.490;-0.30;-0.71;0.04;-0.72;1.05;-20.70;-9.37;24.45
605;1;0.650;0.950;-3.511;-0.21;-0.60;0.03;-0.61;1.09;-19.71;-8.56;22.73
606;1;0.650;1.050;-3.532;-0.14;-0.50;0.03;-0.52;1.14;-19.03;-8.16;21.22
607;1;0.650;1.150;-3.553;-0.08;-0.42;0.02;-0.48;1.11;-18.56;-8.07;19.89
608;1;0.650;1.250;-3.574;-0.01;-0.34;0.02;-0.47;0.99;-18.11;-8.20;18.68
609;1;0.650;1.350;-3.595;0.05;-0.28;0.02;-0.49;0.81;-17.52;-8.46;17.54
610;1;0.650;1.450;-3.616;0.10;-0.22;0.01;-0.51;0.65;-16.81;-8.73;16.48
611;1;0.650;1.550;-3.637;0.15;-0.17;0.01;-0.51;0.56;-16.11;-8.94;15.53
612;1;0.650;1.650;-3.658;0.19;-0.13;0.00;-0.46;0.50;-15.51;-9.08;14.68
613;1;0.650;1.750;-3.679;0.23;-0.10;0.00;-0.38;0.43;-14.99;-9.20;13.91
614;1;0.650;1.850;-3.700;0.26;-0.07;0.00;-0.29;0.38;-14.55;-9.32;13.23
615;1;0.650;1.950;-3.721;0.29;-0.05;0.00;-0.21;0.36;-14.18;-9.42;12.63
616;1;0.750;0.050;-3.348;-1.99;-2.61;-1.79;17.20;8.03;-42.35;-53.28;8.39
617;1;0.750;0.150;-3.368;-2.01;-2.08;-0.98;11.40;6.68;-35.49;-43.05;20.40
618;1;0.750;0.250;-3.388;-1.77;-1.60;-0.48;6.14;5.12;-28.28;-33.74;25.89
619;1;0.750;0.350;-3.409;-1.41;-1.29;-0.20;2.79;3.81;-24.13;-26.70;28.10
620;1;0.750;0.450;-3.429;-1.06;-1.08;-0.06;0.96;2.75;-21.77;-21.42;28.30
621;1;0.750;0.550;-3.449;-0.76;-0.94;0.01;0.08;1.91;-20.39;-17.41;27.39
622;1;0.750;0.650;-3.470;-0.54;-0.81;0.04;-0.30;1.38;-19.48;-14.40;26.00
623;1;0.750;0.750;-3.490;-0.39;-0.69;0.05;-0.40;1.18;-18.81;-12.21;24.49
624;1;0.750;0.850;-3.510;-0.30;-0.59;0.05;-0.41;1.18;-18.33;-10.72;23.01
625;1;0.750;0.950;-3.530;-0.22;-0.50;0.05;-0.40;1.19;-18.01;-9.78;21.63
626;1;0.750;1.050;-3.551;-0.16;-0.42;0.05;-0.41;1.13;-17.77;-9.25;20.33
627;1;0.750;1.150;-3.571;-0.10;-0.35;0.04;-0.45;1.01;-17.46;-9.00;19.12
628;1;0.750;1.250;-3.591;-0.04;-0.29;0.04;-0.48;0.86;-16.98;-8.95;17.96
629;1;0.750;1.350;-3.612;0.02;-0.23;0.03;-0.47;0.71;-16.37;-9.05;16.88
630;1;0.750;1.450;-3.632;0.07;-0.18;0.03;-0.43;0.61;-15.77;-9.24;15.92
631;1;0.750;1.550;-3.652;0.12;-0.14;0.02;-0.39;0.54;-15.27;-9.47;15.06
632;1;0.750;1.650;-3.673;0.16;-0.11;0.02;-0.38;0.49;-14.86;-9.70;14.28
633;1;0.750;1.750;-3.693;0.21;-0.08;0.02;-0.37;0.42;-14.46;-9.89;13.55
634;1;0.750;1.850;-3.713;0.24;-0.06;0.02;-0.34;0.36;-14.07;-9.99;12.86
635;1;0.750;1.950;-3.734;0.28;-0.04;0.02;-0.34;0.32;-13.68;-10.01;12.16
636;1;0.850;0.050;-3.372;-1.15;-1.69;-1.28;13.16;5.46;-35.69;-47.16;6.49
637;1;0.850;0.150;-3.392;-1.24;-1.39;-0.67;8.77;4.40;-29.04;-39.71;17.19
638;1;0.850;0.250;-3.412;-1.14;-1.14;-0.31;4.85;3.29;-22.78;-32.24;22.08
639;1;0.850;0.350;-3.431;-0.95;-0.95;-0.11;2.41;2.48;-19.36;-26.26;24.25
640;1;0.850;0.450;-3.451;-0.75;-0.83;-0.01;1.03;1.85;-17.62;-21.65;24.73
641;1;0.850;0.550;-3.471;-0.57;-0.73;0.04;0.32;1.40;-16.88;-18.02;24.30
642;1;0.850;0.650;-3.490;-0.44;-0.65;0.06;-0.01;1.22;-16.63;-15.18;23.44
643;1;0.850;0.750;-3.510;-0.36;-0.57;0.06;-0.15;1.20;-16.57;-13.04;22.41
644;1;0.850;0.850;-3.530;-0.29;-0.49;0.06;-0.22;1.19;-16.56;-11.52;21.30
645;1;0.850;0.950;-3.550;-0.23;-0.42;0.07;-0.29;1.12;-16.54;-10.49;20.16
646;1;0.850;1.050;-3.569;-0.18;-0.35;0.06;-0.36;1.01;-16.40;-9.85;19.04
647;1;0.850;1.150;-3.589;-0.12;-0.29;0.06;-0.41;0.87;-16.10;-9.49;17.96
648;1;0.850;1.250;-3.609;-0.06;-0.24;0.05;-0.44;0.76;-15.67;-9.31;16.94
649;1;0.850;1.350;-3.628;-0.01;-0.19;0.05;-0.43;0.66;-15.22;-9.28;15.99
650;1;0.850;1.450;-3.648;0.05;-0.15;0.04;-0.41;0.58;-14.78;-9.36;15.11
651;1;0.850;1.550;-3.668;0.09;-0.11;0.04;-0.38;0.50;-14.37;-9.52;14.29
652;1;0.850;1.650;-3.687;0.14;-0.08;0.04;-0.37;0.42;-13.98;-9.71;13.51
653;1;0.850;1.750;-3.707;0.18;-0.06;0.04;-0.36;0.36;-13.58;-9.90;12.75
654;1;0.850;1.850;-3.727;0.21;-0.04;0.03;-0.36;0.30;-13.17;-10.02;12.00
655;1;0.850;1.950;-3.746;0.24;-0.02;0.03;-0.38;0.24;-12.73;-10.04;11.26
656;1;0.950;0.050;-3.397;-0.61;-1.04;-0.85;9.81;3.58;-29.08;-40.46;5.20
657;1;0.950;0.150;-3.416;-0.73;-0.90;-0.41;6.50;2.79;-23.10;-35.59;14.50
658;1;0.950;0.250;-3.435;-0.73;-0.80;-0.17;3.62;2.09;-18.05;-30.04;18.73
659;1;0.950;0.350;-3.454;-0.65;-0.71;-0.04;1.89;1.62;-15.55;-25.20;20.78
660;1;0.950;0.450;-3.473;-0.54;-0.63;0.03;0.91;1.28;-14.54;-21.21;21.46
661;1;0.950;0.550;-3.492;-0.45;-0.57;0.06;0.40;1.12;-14.39;-17.96;21.37
662;1;0.950;0.650;-3.511;-0.38;-0.52;0.07;0.15;1.12;-14.56;-15.35;20.90
663;1;0.950;0.750;-3.530;-0.33;-0.46;0.08;0.01;1.14;-14.81;-13.34;20.20
664;1;0.950;0.850;-3.550;-0.29;-0.40;0.08;-0.11;1.08;-14.98;-11.86;19.35
665;1;0.950;0.950;-3.569;-0.24;-0.34;0.08;-0.22;0.98;-15.03;-10.81;18.43
666;1;0.950;1.050;-3.588;-0.19;-0.29;0.08;-0.31;0.88;-14.91;-10.07;17.50
667;1;0.950;1.150;-3.607;-0.13;-0.24;0.07;-0.37;0.77;-14.65;-9.59;16.57
668;1;0.950;1.250;-3.626;-0.08;-0.19;0.07;-0.39;0.68;-14.34;-9.31;15.69
669;1;0.950;1.350;-3.645;-0.03;-0.15;0.06;-0.40;0.60;-14.01;-9.19;14.84
670;1;0.950;1.450;-3.664;0.02;-0.11;0.06;-0.41;0.53;-13.66;-9.17;14.02
671;1;0.950;1.550;-3.683;0.07;-0.08;0.05;-0.40;0.45;-13.28;-9.23;13.23
672;1;0.950;1.650;-3.702;0.11;-0.06;0.05;-0.39;0.37;-12.88;-9.34;12.44
673;1;0.950;1.750;-3.721;0.14;-0.03;0.05;-0.37;0.31;-12.47;-9.46;11.67
674;1;0.950;1.850;-3.740;0.17;-0.02;0.05;-0.35;0.24;-12.06;-9.58;10.93
675;1;0.950;1.950;-3.759;0.20;0.00;0.04;-0.34;0.18;-11.67;-9.67;10.22
676;1;1.050;0.050;-3.422;-0.28;-0.59;-0.52;7.09;2.18;-22.79;-33.51;4.29
677;1;1.050;0.150;-3.440;-0.42;-0.54;-0.22;4.64;1.60;-18.00;-30.78;12.08
678;1;1.050;0.250;-3.459;-0.47;-0.54;-0.08;2.66;1.29;-14.21;-27.08;15.66
679;1;1.050;0.350;-3.477;-0.45;-0.52;0.01;1.48;1.07;-12.61;-23.51;17.56
680;1;1.050;0.450;-3.495;-0.40;-0.48;0.06;0.79;0.95;-12.29;-20.22;18.37
681;1;1.050;0.550;-3.514;-0.37;-0.44;0.08;0.44;0.97;-12.52;-17.38;18.54
682;1;1.050;0.650;-3.532;-0.34;-0.41;0.09;0.26;1.01;-12.88;-15.06;18.34
683;1;1.050;0.750;-3.551;-0.31;-0.36;0.10;0.11;0.99;-13.20;-13.23;17.88
684;1;1.050;0.850;-3.569;-0.28;-0.32;0.10;-0.05;0.92;-13.41;-11.82;17.26
685;1;1.050;0.950;-3.588;-0.24;-0.27;0.10;-0.18;0.83;-13.46;-10.77;16.56
686;1;1.050;1.050;-3.606;-0.19;-0.23;0.09;-0.27;0.75;-13.38;-9.98;15.81
687;1;1.050;1.150;-3.625;-0.14;-0.19;0.09;-0.32;0.68;-13.21;-9.42;15.05
688;1;1.050;1.250;-3.643;-0.09;-0.15;0.08;-0.35;0.60;-12.99;-9.07;14.29
689;1;1.050;1.350;-3.661;-0.05;-0.12;0.07;-0.37;0.53;-12.72;-8.88;13.53
690;1;1.050;1.450;-3.680;0.00;-0.09;0.07;-0.39;0.46;-12.42;-8.81;12.78
691;1;1.050;1.550;-3.698;0.04;-0.06;0.06;-0.39;0.39;-12.08;-8.82;12.04
692;1;1.050;1.650;-3.717;0.08;-0.04;0.06;-0.39;0.33;-11.71;-8.86;11.30
693;1;1.050;1.750;-3.735;0.11;-0.02;0.06;-0.37;0.27;-11.36;-8.95;10.58
694;1;1.050;1.850;-3.754;0.14;0.00;0.05;-0.35;0.21;-11.01;-9.05;9.88
695;1;1.050;1.950;-3.772;0.17;0.01;0.05;-0.32;0.17;-10.70;-9.14;9.22
696;1;1.150;0.050;-3.446;-0.09;-0.29;-0.28;4.90;1.13;-17.25;-26.65;3.67
697;1;1.150;0.150;-3.464;-0.22;-0.31;-0.10;3.24;0.76;-14.04;-25.70;9.86
698;1;1.150;0.250;-3.482;-0.30;-0.35;-0.01;2.01;0.73;-11.31;-23.63;12.88
699;1;1.150;0.350;-3.500;-0.32;-0.37;0.05;1.20;0.68;-10.42;-21.30;14.60
700;1;1.150;0.450;-3.518;-0.32;-0.36;0.09;0.73;0.75;-10.55;-18.76;15.45
701;1;1.150;0.550;-3.535;-0.31;-0.34;0.10;0.51;0.85;-10.95;-16.40;15.80
702;1;1.150;0.650;-3.553;-0.31;-0.32;0.11;0.34;0.85;-11.33;-14.43;15.80
703;1;1.150;0.750;-3.571;-0.30;-0.29;0.11;0.15;0.81;-11.63;-12.81;15.55
704;1;1.150;0.850;-3.589;-0.27;-0.25;0.11;-0.03;0.77;-11.82;-11.48;15.13
705;1;1.150;0.950;-3.607;-0.23;-0.22;0.11;-0.15;0.71;-11.89;-10.42;14.61
706;1;1.150;1.050;-3.625;-0.19;-0.18;0.10;-0.22;0.64;-11.87;-9.61;14.04
707;1;1.150;1.150;-3.642;-0.15;-0.15;0.10;-0.28;0.59;-11.78;-9.03;13.43
708;1;1.150;1.250;-3.660;-0.11;-0.12;0.09;-0.32;0.52;-11.62;-8.64;12.80
709;1;1.150;1.350;-3.678;-0.06;-0.09;0.08;-0.35;0.46;-11.40;-8.42;12.14
710;1;1.150;1.450;-3.696;-0.02;-0.06;0.08;-0.36;0.40;-11.14;-8.31;11.49
711;1;1.150;1.550;-3.714;0.02;-0.04;0.07;-0.36;0.34;-10.86;-8.30;10.83
712;1;1.150;1.650;-3.731;0.05;-0.02;0.07;-0.36;0.29;-10.57;-8.35;10.17
713;1;1.150;1.750;-3.749;0.08;0.00;0.06;-0.36;0.24;-10.28;-8.42;9.51
714;1;1.150;1.850;-3.767;0.11;0.01;0.06;-0.34;0.19;-9.99;-8.50;8.86
715;1;1.150;1.950;-3.785;0.14;0.02;0.06;-0.31;0.16;-9.74;-8.59;8.23
716;1;1.250;0.050;-3.471;0.02;-0.10;-0.13;3.28;0.30;-12.83;-20.33;3.41
717;1;1.250;0.150;-3.488;-0.11;-0.17;-0.02;2.31;0.24;-11.11;-21.10;7.97
718;1;1.250;0.250;-3.505;-0.19;-0.22;0.04;1.56;0.30;-9.14;-20.11;10.42
719;1;1.250;0.350;-3.523;-0.23;-0.25;0.08;1.02;0.37;-8.72;-18.68;11.87
720;1;1.250;0.450;-3.540;-0.26;-0.27;0.10;0.75;0.59;-9.05;-16.92;12.70
721;1;1.250;0.550;-3.557;-0.28;-0.26;0.12;0.58;0.70;-9.47;-15.14;13.16
722;1;1.250;0.650;-3.574;-0.28;-0.24;0.13;0.36;0.68;-9.80;-13.54;13.33
723;1;1.250;0.750;-3.591;-0.27;-0.22;0.13;0.14;0.65;-10.07;-12.11;13.27
724;1;1.250;0.850;-3.609;-0.25;-0.20;0.12;-0.01;0.63;-10.27;-10.88;13.03
725;1;1.250;0.950;-3.626;-0.22;-0.17;0.12;-0.11;0.60;-10.39;-9.86;12.68
726;1;1.250;1.050;-3.643;-0.19;-0.14;0.11;-0.18;0.55;-10.42;-9.07;12.26
727;1;1.250;1.150;-3.660;-0.15;-0.11;0.10;-0.24;0.50;-10.38;-8.49;11.79
728;1;1.250;1.250;-3.677;-0.11;-0.09;0.10;-0.29;0.45;-10.26;-8.09;11.27
729;1;1.250;1.350;-3.695;-0.08;-0.06;0.09;-0.32;0.39;-10.09;-7.84;10.73
730;1;1.250;1.450;-3.712;-0.04;-0.04;0.08;-0.33;0.34;-9.88;-7.71;10.17
731;1;1.250;1.550;-3.729;0.00;-0.02;0.08;-0.34;0.29;-9.65;-7.68;9.59
732;1;1.250;1.650;-3.746;0.03;-0.01;0.07;-0.34;0.24;-9.40;-7.72;9.00
733;1;1.250;1.750;-3.763;0.06;0.01;0.07;-0.34;0.20;-9.15;-7.80;8.39
734;1;1.250;1.850;-3.780;0.09;0.02;0.06;-0.34;0.16;-8.90;-7.88;7.77
735;1;1.250;1.950;-3.798;0.11;0.03;0.06;-0.35;0.14;-8.62;-7.94;7.12
736;1;1.350;0.050;-3.496;0.07;0.00;-0.04;2.16;-0.29;-9.24;-14.88;3.36
737;1;1.350;0.150;-3.512;-0.05;-0.09;0.03;1.65;-0.14;-8.64;-17.27;6.52
738;1;1.350;0.250;-3.529;-0.13;-0.14;0.07;1.13;0.05;-7.47;-16.87;8.27
739;1;1.350;0.350;-3.545;-0.18;-0.17;0.09;0.91;0.23;-7.39;-15.92;9.41
740;1;1.350;0.450;-3.562;-0.22;-0.19;0.12;0.79;0.41;-7.69;-14.89;10.21
741;1;1.350;0.550;-3.579;-0.25;-0.19;0.13;0.56;0.50;-8.01;-13.73;10.74
742;1;1.350;0.650;-3.595;-0.26;-0.18;0.14;0.29;0.53;-8.32;-12.45;11.02
743;1;1.350;0.750;-3.612;-0.25;-0.17;0.13;0.12;0.53;-8.59;-11.19;11.09
744;1;1.350;0.850;-3.628;-0.23;-0.15;0.13;0.02;0.51;-8.81;-10.07;11.00
745;1;1.350;0.950;-3.645;-0.21;-0.13;0.12;-0.07;0.49;-8.96;-9.15;10.80
746;1;1.350;1.050;-3.661;-0.18;-0.11;0.11;-0.15;0.46;-9.03;-8.41;10.52
747;1;1.350;1.150;-3.678;-0.15;-0.09;0.11;-0.22;0.42;-9.01;-7.84;10.17
748;1;1.350;1.250;-3.695;-0.12;-0.06;0.10;-0.26;0.38;-8.93;-7.43;9.77
749;1;1.350;1.350;-3.711;-0.09;-0.04;0.09;-0.29;0.33;-8.80;-7.17;9.32
750;1;1.350;1.450;-3.728;-0.05;-0.03;0.08;-0.31;0.29;-8.63;-7.03;8.85
751;1;1.350;1.550;-3.744;-0.02;-0.01;0.08;-0.32;0.24;-8.43;-6.98;8.34
752;1;1.350;1.650;-3.761;0.01;0.00;0.07;-0.32;0.20;-8.21;-7.01;7.80
