Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
4008;1;1.050;7.250;-3.551;-0.08;0.11;0.03;0.10;0.38;3.51;-37.28;2.05
4009;1;1.050;7.150;-3.569;-0.10;0.08;0.02;0.07;0.42;4.01;-36.12;1.08
4010;1;1.050;7.050;-3.588;-0.11;0.05;0.01;0.04;0.42;4.41;-35.02;0.41
4011;1;1.050;6.950;-3.606;-0.12;0.03;0.00;0.00;0.41;4.70;-33.99;0.00
4012;1;1.050;6.850;-3.625;-0.13;0.00;-0.01;-0.04;0.41;4.89;-33.05;-0.17
4013;1;1.050;6.750;-3.643;-0.14;-0.02;-0.01;-0.08;0.39;5.00;-32.17;-0.18
4014;1;1.050;6.650;-3.661;-0.14;-0.05;-0.02;-0.12;0.38;5.01;-31.33;-0.01
4015;1;1.050;6.550;-3.680;-0.14;-0.07;-0.02;-0.16;0.37;4.96;-30.51;0.30
4016;1;1.050;6.450;-3.698;-0.14;-0.09;-0.03;-0.19;0.37;4.88;-29.71;0.73
4017;1;1.050;6.350;-3.717;-0.14;-0.11;-0.03;-0.22;0.36;4.82;-28.92;1.25
4018;1;1.050;6.250;-3.735;-0.13;-0.13;-0.03;-0.25;0.34;4.75;-28.08;1.83
4019;1;1.050;6.150;-3.754;-0.13;-0.15;-0.02;-0.28;0.33;4.68;-27.18;2.45
4020;1;1.050;6.050;-3.772;-0.12;-0.17;-0.02;-0.30;0.32;4.65;-26.21;3.10
4021;1;1.150;7.950;-3.446;0.09;0.08;0.17;1.11;-0.61;-13.17;-45.95;21.58
4022;1;1.150;7.850;-3.464;0.03;0.13;0.14;0.66;-0.34;-7.53;-43.83;16.49
4023;1;1.150;7.750;-3.482;0.00;0.15;0.12;0.49;-0.22;-3.67;-42.17;12.46
4024;1;1.150;7.650;-3.500;-0.02;0.15;0.09;0.34;-0.07;-1.10;-40.64;9.39
4025;1;1.150;7.550;-3.518;-0.03;0.15;0.08;0.23;0.13;0.66;-39.33;6.90
4026;1;1.150;7.450;-3.535;-0.05;0.13;0.06;0.19;0.26;1.89;-38.10;4.93
4027;1;1.150;7.350;-3.553;-0.07;0.10;0.05;0.16;0.35;2.80;-36.93;3.36
4028;1;1.150;7.250;-3.571;-0.08;0.08;0.04;0.13;0.39;3.52;-35.84;2.14
4029;1;1.150;7.150;-3.589;-0.10;0.05;0.03;0.10;0.41;4.10;-34.85;1.23
4030;1;1.150;7.050;-3.607;-0.12;0.03;0.02;0.07;0.41;4.55;-33.91;0.59
4031;1;1.150;6.950;-3.625;-0.13;0.00;0.01;0.04;0.41;4.88;-33.05;0.18
4032;1;1.150;6.850;-3.642;-0.14;-0.02;0.00;0.00;0.40;5.11;-32.29;0.00
4033;1;1.150;6.750;-3.660;-0.15;-0.05;-0.01;-0.04;0.38;5.23;-31.51;0.00
4034;1;1.150;6.650;-3.678;-0.15;-0.07;-0.01;-0.08;0.38;5.29;-30.78;0.16
4035;1;1.150;6.550;-3.696;-0.16;-0.10;-0.02;-0.12;0.38;5.31;-30.10;0.47
4036;1;1.150;6.450;-3.714;-0.16;-0.12;-0.02;-0.15;0.37;5.32;-29.43;0.89
4037;1;1.150;6.350;-3.731;-0.16;-0.14;-0.02;-0.19;0.36;5.30;-28.75;1.41
4038;1;1.150;6.250;-3.749;-0.16;-0.16;-0.02;-0.22;0.34;5.28;-28.01;1.99
4039;1;1.150;6.150;-3.767;-0.15;-0.18;-0.02;-0.25;0.33;5.27;-27.23;2.62
4040;1;1.150;6.050;-3.785;-0.15;-0.20;-0.02;-0.28;0.32;5.29;-26.37;3.28
4041;1;1.250;7.950;-3.471;0.11;0.09;0.14;0.90;-0.47;-11.30;-42.40;19.24
4042;1;1.250;7.850;-3.488;0.05;0.12;0.13;0.59;-0.25;-6.55;-41.10;14.89
4043;1;1.250;7.750;-3.505;0.02;0.13;0.11;0.42;-0.12;-3.28;-39.66;11.40
4044;1;1.250;7.650;-3.523;0.00;0.13;0.09;0.29;0.07;-1.02;-38.55;8.65
4045;1;1.250;7.550;-3.540;-0.02;0.12;0.08;0.25;0.20;0.60;-37.47;6.45
4046;1;1.250;7.450;-3.557;-0.04;0.10;0.07;0.22;0.30;1.81;-36.43;4.66
4047;1;1.250;7.350;-3.574;-0.06;0.08;0.06;0.19;0.36;2.76;-35.42;3.20
4048;1;1.250;7.250;-3.591;-0.09;0.05;0.04;0.17;0.38;3.53;-34.51;2.05
4049;1;1.250;7.150;-3.609;-0.11;0.03;0.03;0.14;0.39;4.15;-33.67;1.18
4050;1;1.250;7.050;-3.626;-0.12;0.00;0.02;0.11;0.39;4.63;-32.89;0.57
4051;1;1.250;6.950;-3.643;-0.14;-0.02;0.02;0.08;0.39;4.99;-32.17;0.18
4052;1;1.250;6.850;-3.660;-0.15;-0.05;0.01;0.04;0.38;5.23;-31.50;0.01
4053;1;1.250;6.750;-3.677;-0.16;-0.07;0.00;0.00;0.39;5.40;-30.89;0.00
4054;1;1.250;6.650;-3.695;-0.17;-0.10;-0.01;-0.04;0.39;5.53;-30.30;0.16
4055;1;1.250;6.550;-3.712;-0.17;-0.12;-0.01;-0.08;0.38;5.63;-29.74;0.46
4056;1;1.250;6.450;-3.729;-0.18;-0.14;-0.01;-0.12;0.37;5.70;-29.18;0.88
4057;1;1.250;6.350;-3.746;-0.18;-0.16;-0.01;-0.15;0.36;5.74;-28.60;1.40
4058;1;1.250;6.250;-3.763;-0.18;-0.19;-0.02;-0.19;0.34;5.78;-27.98;1.99
4059;1;1.250;6.150;-3.780;-0.17;-0.21;-0.01;-0.22;0.33;5.82;-27.30;2.63
4060;1;1.250;6.050;-3.798;-0.17;-0.23;-0.01;-0.25;0.31;5.90;-26.55;3.30
4061;1;1.350;7.950;-3.496;0.11;0.09;0.11;0.68;-0.38;-9.67;-38.80;17.13
4062;1;1.350;7.850;-3.512;0.07;0.11;0.11;0.41;-0.20;-5.75;-38.38;13.48
4063;1;1.350;7.750;-3.529;0.04;0.12;0.10;0.33;-0.01;-2.89;-37.46;10.29
4064;1;1.350;7.650;-3.545;0.01;0.11;0.09;0.30;0.13;-0.91;-36.64;7.91
4065;1;1.350;7.550;-3.562;-0.01;0.10;0.08;0.27;0.24;0.58;-35.72;5.90
4066;1;1.350;7.450;-3.579;-0.04;0.08;0.07;0.25;0.31;1.75;-34.87;4.24
4067;1;1.350;7.350;-3.595;-0.06;0.05;0.06;0.23;0.35;2.71;-34.03;2.88
4068;1;1.350;7.250;-3.612;-0.08;0.03;0.05;0.21;0.37;3.50;-33.25;1.79
4069;1;1.350;7.150;-3.628;-0.10;0.00;0.04;0.18;0.37;4.13;-32.54;0.97
4070;1;1.350;7.050;-3.645;-0.12;-0.02;0.03;0.15;0.38;4.63;-31.90;0.38
4071;1;1.350;6.950;-3.661;-0.14;-0.05;0.02;0.12;0.38;5.01;-31.32;0.01
4072;1;1.350;6.850;-3.678;-0.15;-0.07;0.01;0.08;0.38;5.29;-30.78;-0.16
4073;1;1.350;6.750;-3.695;-0.17;-0.10;0.01;0.04;0.39;5.53;-30.30;-0.15
4074;1;1.350;6.650;-3.711;-0.18;-0.12;0.00;0.00;0.38;5.74;-29.85;0.00
4075;1;1.350;6.550;-3.728;-0.19;-0.14;0.00;-0.04;0.37;5.90;-29.40;0.30
4076;1;1.350;6.450;-3.744;-0.19;-0.17;-0.01;-0.08;0.36;6.03;-28.94;0.72
4077;1;1.350;6.350;-3.761;-0.19;-0.19;-0.01;-0.12;0.35;6.14;-28.47;1.24
4078;1;1.350;6.250;-3.777;-0.19;-0.21;-0.01;-0.15;0.34;6.24;-27.95;1.84
4079;1;1.350;6.150;-3.794;-0.19;-0.23;-0.01;-0.19;0.33;6.35;-27.38;2.49
4080;1;1.350;6.050;-3.810;-0.19;-0.25;-0.01;-0.22;0.31;6.50;-26.73;3.17
4081;1;1.450;7.950;-3.520;0.12;0.08;0.09;0.47;-0.23;-8.25;-35.42;15.33
4082;1;1.450;7.850;-3.536;0.08;0.10;0.10;0.33;-0.15;-4.96;-35.62;12.11
4083;1;1.450;7.750;-3.552;0.05;0.10;0.09;0.32;0.04;-2.49;-35.27;9.34
4084;1;1.450;7.650;-3.568;0.02;0.09;0.09;0.30;0.17;-0.80;-34.76;7.16
4085;1;1.450;7.550;-3.584;0.00;0.08;0.08;0.29;0.26;0.55;-34.07;5.28
4086;1;1.450;7.450;-3.600;-0.03;0.05;0.07;0.28;0.31;1.67;-33.37;3.72
4087;1;1.450;7.350;-3.616;-0.06;0.03;0.06;0.27;0.33;2.62;-32.70;2.42
4088;1;1.450;7.250;-3.632;-0.08;0.01;0.05;0.25;0.35;3.40;-32.06;1.39
4089;1;1.450;7.150;-3.648;-0.10;-0.02;0.04;0.22;0.36;4.03;-31.48;0.61
4090;1;1.450;7.050;-3.664;-0.12;-0.05;0.03;0.19;0.37;4.54;-30.97;0.05
4091;1;1.450;6.950;-3.680;-0.14;-0.07;0.02;0.16;0.37;4.95;-30.51;-0.30
4092;1;1.450;6.850;-3.696;-0.16;-0.10;0.02;0.12;0.38;5.30;-30.09;-0.46
4093;1;1.450;6.750;-3.712;-0.17;-0.12;0.01;0.08;0.38;5.63;-29.74;-0.45
4094;1;1.450;6.650;-3.728;-0.19;-0.14;0.00;0.04;0.37;5.90;-29.40;-0.29
4095;1;1.450;6.550;-3.744;-0.20;-0.17;0.00;0.00;0.37;6.13;-29.06;0.00
4096;1;1.450;6.450;-3.760;-0.20;-0.19;0.00;-0.04;0.36;6.33;-28.71;0.43
4097;1;1.450;6.350;-3.775;-0.21;-0.21;-0.01;-0.08;0.35;6.51;-28.34;0.95
4098;1;1.450;6.250;-3.791;-0.21;-0.23;-0.01;-0.11;0.34;6.68;-27.93;1.55
4099;1;1.450;6.150;-3.807;-0.21;-0.25;-0.01;-0.15;0.32;6.86;-27.46;2.21
4100;1;1.450;6.050;-3.823;-0.21;-0.27;-0.01;-0.18;0.31;7.07;-26.90;2.91
4101;1;1.550;7.950;-3.545;0.13;0.08;0.09;0.44;-0.08;-7.11;-32.53;13.62
4102;1;1.550;7.850;-3.560;0.09;0.09;0.09;0.38;-0.08;-4.26;-32.79;10.85
4103;1;1.550;7.750;-3.576;0.06;0.09;0.09;0.31;0.08;-2.22;-33.02;8.45
4104;1;1.550;7.650;-3.591;0.03;0.07;0.08;0.29;0.19;-0.75;-32.84;6.43
4105;1;1.550;7.550;-3.606;0.01;0.06;0.08;0.30;0.26;0.51;-32.40;4.64
4106;1;1.550;7.450;-3.622;-0.02;0.03;0.07;0.30;0.29;1.58;-31.88;3.12
4107;1;1.550;7.350;-3.637;-0.05;0.01;0.06;0.30;0.32;2.49;-31.37;1.89
4108;1;1.550;7.250;-3.652;-0.07;-0.02;0.05;0.28;0.34;3.25;-30.89;0.90
4109;1;1.550;7.150;-3.668;-0.10;-0.04;0.04;0.26;0.35;3.88;-30.44;0.15
4110;1;1.550;7.050;-3.683;-0.12;-0.07;0.03;0.23;0.36;4.41;-30.04;-0.39
4111;1;1.550;6.950;-3.698;-0.14;-0.09;0.03;0.19;0.37;4.88;-29.71;-0.72
4112;1;1.550;6.850;-3.714;-0.16;-0.12;0.02;0.15;0.37;5.31;-29.43;-0.88
4113;1;1.550;6.750;-3.729;-0.18;-0.14;0.01;0.12;0.37;5.69;-29.18;-0.88
4114;1;1.550;6.650;-3.744;-0.19;-0.17;0.01;0.08;0.36;6.03;-28.94;-0.71
4115;1;1.550;6.550;-3.760;-0.20;-0.19;0.00;0.04;0.36;6.33;-28.71;-0.42
4116;1;1.550;6.450;-3.775;-0.21;-0.21;0.00;0.00;0.35;6.60;-28.47;0.01
4117;1;1.550;6.350;-3.790;-0.22;-0.24;0.00;-0.04;0.34;6.85;-28.20;0.53
4118;1;1.550;6.250;-3.805;-0.22;-0.26;0.00;-0.08;0.33;7.09;-27.89;1.14
4119;1;1.550;6.150;-3.821;-0.23;-0.28;0.00;-0.11;0.32;7.35;-27.52;1.81
4120;1;1.550;6.050;-3.836;-0.23;-0.30;0.00;-0.15;0.30;7.63;-27.06;2.52
4121;1;1.650;7.950;-3.570;0.13;0.08;0.08;0.40;-0.03;-6.27;-30.04;12.01
4122;1;1.650;7.850;-3.585;0.10;0.08;0.08;0.34;0.01;-3.82;-30.25;9.59
4123;1;1.650;7.750;-3.599;0.07;0.07;0.08;0.29;0.11;-2.10;-30.80;7.52
4124;1;1.650;7.650;-3.614;0.04;0.06;0.07;0.31;0.20;-0.74;-30.94;5.66
4125;1;1.650;7.550;-3.629;0.02;0.04;0.07;0.32;0.25;0.44;-30.70;3.97
4126;1;1.650;7.450;-3.643;-0.01;0.01;0.06;0.33;0.28;1.46;-30.35;2.51
4127;1;1.650;7.350;-3.658;-0.04;-0.01;0.06;0.32;0.30;2.33;-30.01;1.31
4128;1;1.650;7.250;-3.673;-0.07;-0.04;0.05;0.31;0.32;3.06;-29.68;0.36
4129;1;1.650;7.150;-3.687;-0.09;-0.06;0.04;0.28;0.34;3.70;-29.37;-0.38
4130;1;1.650;7.050;-3.702;-0.11;-0.09;0.03;0.25;0.35;4.28;-29.12;-0.90
4131;1;1.650;6.950;-3.717;-0.14;-0.11;0.03;0.22;0.36;4.81;-28.92;-1.24
4132;1;1.650;6.850;-3.731;-0.16;-0.14;0.02;0.19;0.36;5.30;-28.74;-1.40
4133;1;1.650;6.750;-3.746;-0.18;-0.16;0.01;0.15;0.36;5.74;-28.59;-1.39
4134;1;1.650;6.650;-3.761;-0.19;-0.19;0.01;0.12;0.35;6.14;-28.47;-1.23
4135;1;1.650;6.550;-3.775;-0.21;-0.21;0.01;0.08;0.35;6.50;-28.34;-0.94
4136;1;1.650;6.450;-3.790;-0.22;-0.24;0.00;0.04;0.34;6.85;-28.20;-0.52
4137;1;1.650;6.350;-3.805;-0.23;-0.26;0.00;0.00;0.33;7.17;-28.04;0.01
4138;1;1.650;6.250;-3.820;-0.23;-0.28;0.00;-0.04;0.32;7.49;-27.83;0.62
4139;1;1.650;6.150;-3.834;-0.24;-0.30;0.00;-0.08;0.31;7.83;-27.55;1.30
4140;1;1.650;6.050;-3.849;-0.24;-0.32;0.00;-0.11;0.29;8.19;-27.18;2.02
4141;1;1.750;7.950;-3.595;0.14;0.08;0.07;0.36;0.03;-5.54;-27.75;10.53
4142;1;1.750;7.850;-3.609;0.11;0.07;0.07;0.33;0.11;-3.52;-28.13;8.42
4143;1;1.750;7.750;-3.623;0.08;0.06;0.07;0.34;0.14;-2.03;-28.67;6.58
4144;1;1.750;7.650;-3.637;0.05;0.04;0.07;0.34;0.20;-0.79;-29.02;4.88
4145;1;1.750;7.550;-3.651;0.03;0.02;0.06;0.35;0.24;0.32;-28.98;3.27
4146;1;1.750;7.450;-3.665;0.00;0.00;0.06;0.35;0.27;1.28;-28.80;1.87
4147;1;1.750;7.350;-3.679;-0.03;-0.03;0.05;0.34;0.30;2.12;-28.61;0.71
4148;1;1.750;7.250;-3.693;-0.06;-0.06;0.04;0.32;0.32;2.86;-28.44;-0.23
4149;1;1.750;7.150;-3.707;-0.08;-0.08;0.04;0.30;0.33;3.53;-28.28;-0.95
4150;1;1.750;7.050;-3.721;-0.11;-0.11;0.03;0.28;0.34;4.16;-28.16;-1.48
4151;1;1.750;6.950;-3.735;-0.13;-0.14;0.03;0.25;0.34;4.74;-28.07;-1.82
4152;1;1.750;6.850;-3.749;-0.16;-0.16;0.02;0.22;0.34;5.28;-28.01;-1.98
4153;1;1.750;6.750;-3.763;-0.18;-0.19;0.02;0.19;0.34;5.77;-27.97;-1.98
4154;1;1.750;6.650;-3.777;-0.19;-0.21;0.01;0.15;0.34;6.24;-27.95;-1.83
4155;1;1.750;6.550;-3.791;-0.21;-0.23;0.01;0.12;0.34;6.67;-27.93;-1.54
4156;1;1.750;6.450;-3.805;-0.22;-0.26;0.00;0.08;0.33;7.09;-27.89;-1.13
4157;1;1.750;6.350;-3.820;-0.23;-0.28;0.00;0.04;0.32;7.49;-27.83;-0.61
4158;1;1.750;6.250;-3.834;-0.24;-0.30;0.00;0.00;0.31;7.90;-27.71;0.01
4159;1;1.750;6.150;-3.848;-0.25;-0.32;0.00;-0.04;0.30;8.31;-27.53;0.69
4160;1;1.750;6.050;-3.862;-0.25;-0.34;0.00;-0.08;0.28;8.74;-27.25;1.42
4161;1;1.850;7.950;-3.619;0.15;0.08;0.07;0.33;0.11;-5.03;-25.69;9.15
4162;1;1.850;7.850;-3.633;0.12;0.07;0.07;0.34;0.15;-3.36;-26.22;7.35
4163;1;1.850;7.750;-3.646;0.09;0.05;0.06;0.36;0.19;-2.04;-26.68;5.65
4164;1;1.850;7.650;-3.660;0.07;0.03;0.06;0.36;0.21;-0.91;-27.13;4.07
4165;1;1.850;7.550;-3.673;0.04;0.00;0.05;0.37;0.24;0.14;-27.25;2.55
4166;1;1.850;7.450;-3.686;0.01;-0.02;0.05;0.37;0.27;1.08;-27.22;1.20
4167;1;1.850;7.350;-3.700;-0.02;-0.05;0.04;0.35;0.29;1.91;-27.18;0.08
4168;1;1.850;7.250;-3.713;-0.05;-0.07;0.04;0.34;0.31;2.67;-27.17;-0.84
4169;1;1.850;7.150;-3.727;-0.07;-0.10;0.03;0.32;0.32;3.38;-27.15;-1.57
4170;1;1.850;7.050;-3.740;-0.10;-0.13;0.03;0.30;0.33;4.05;-27.15;-2.10
4171;1;1.850;6.950;-3.754;-0.13;-0.16;0.02;0.28;0.33;4.67;-27.17;-2.44
4172;1;1.850;6.850;-3.767;-0.15;-0.18;0.02;0.25;0.33;5.26;-27.22;-2.61
4173;1;1.850;6.750;-3.780;-0.17;-0.21;0.01;0.22;0.33;5.82;-27.29;-2.62
4174;1;1.850;6.650;-3.794;-0.19;-0.23;0.01;0.19;0.33;6.35;-27.37;-2.48
4175;1;1.850;6.550;-3.807;-0.21;-0.25;0.01;0.15;0.32;6.85;-27.45;-2.20
4176;1;1.850;6.450;-3.821;-0.23;-0.28;0.00;0.11;0.32;7.34;-27.51;-1.80
4177;1;1.850;6.350;-3.834;-0.24;-0.30;0.00;0.08;0.31;7.83;-27.55;-1.28
4178;1;1.850;6.250;-3.848;-0.25;-0.32;0.00;0.04;0.30;8.31;-27.52;-0.68
4179;1;1.850;6.150;-3.861;-0.26;-0.34;0.00;0.00;0.29;8.79;-27.44;0.01
4180;1;1.850;6.050;-3.875;-0.26;-0.36;0.00;-0.04;0.27;9.30;-27.25;0.75
4181;1;1.950;7.950;-3.644;0.16;0.07;0.07;0.32;0.19;-4.70;-23.87;7.91
4182;1;1.950;7.850;-3.657;0.13;0.06;0.06;0.34;0.20;-3.28;-24.43;6.35
4183;1;1.950;7.750;-3.670;0.10;0.04;0.06;0.35;0.23;-2.10;-24.86;4.75
4184;1;1.950;7.650;-3.682;0.08;0.01;0.05;0.37;0.24;-1.04;-25.30;3.26
4185;1;1.950;7.550;-3.695;0.05;-0.01;0.05;0.38;0.26;-0.04;-25.52;1.82
4186;1;1.950;7.450;-3.708;0.02;-0.04;0.04;0.37;0.28;0.88;-25.64;0.53
4187;1;1.950;7.350;-3.721;-0.01;-0.07;0.04;0.36;0.29;1.72;-25.74;-0.58
4188;1;1.950;7.250;-3.734;-0.04;-0.09;0.03;0.36;0.30;2.51;-25.84;-1.48
4189;1;1.950;7.150;-3.746;-0.07;-0.12;0.03;0.34;0.31;3.26;-25.95;-2.20
4190;1;1.950;7.050;-3.759;-0.09;-0.15;0.02;0.32;0.31;3.97;-26.07;-2.73
4191;1;1.950;6.950;-3.772;-0.12;-0.17;0.02;0.30;0.31;4.64;-26.21;-3.09
4192;1;1.950;6.850;-3.785;-0.14;-0.20;0.02;0.28;0.31;5.28;-26.36;-3.27
4193;1;1.950;6.750;-3.798;-0.17;-0.23;0.01;0.25;0.31;5.90;-26.54;-3.29
4194;1;1.950;6.650;-3.810;-0.19;-0.25;0.01;0.22;0.31;6.49;-26.72;-3.16
4195;1;1.950;6.550;-3.823;-0.21;-0.27;0.01;0.18;0.31;7.07;-26.90;-2.90
4196;1;1.950;6.450;-3.836;-0.23;-0.30;0.00;0.15;0.30;7.63;-27.05;-2.51
4197;1;1.950;6.350;-3.849;-0.24;-0.32;0.00;0.11;0.29;8.18;-27.18;-2.01
4198;1;1.950;6.250;-3.862;-0.25;-0.34;0.00;0.08;0.28;8.74;-27.25;-1.41
4199;1;1.950;6.150;-3.875;-0.26;-0.36;0.00;0.04;0.27;9.30;-27.25;-0.73
4200;1;1.950;6.050;-3.887;-0.27;-0.37;0.00;0.00;0.25;9.87;-27.17;0.01
4201;1;0.200;5.800;-3.723;0.12;0.01;-0.04;-0.28;0.33;-2.55;-20.60;-3.53
4202;1;0.200;5.400;-3.818;0.06;-0.09;0.00;0.04;0.51;0.73;-14.71;-1.83
4203;1;0.200;5.000;-3.912;-0.08;-0.23;0.03;0.55;0.42;14.56;-8.97;-1.99
4204;1;0.200;4.600;-4.008;-0.20;-0.28;0.02;0.89;-0.09;45.39;-3.06;-2.77
4205;1;0.200;4.200;-4.102;-0.21;-0.12;-0.02;0.58;-0.60;92.18;1.73;-1.50
4206;1;0.600;5.800;-3.767;0.03;-0.10;-0.01;-0.35;0.30;1.24;-21.83;1.63
4207;1;0.600;5.400;-3.852;0.04;-0.18;0.03;-0.21;0.28;4.78;-15.17;3.03
4208;1;0.600;5.000;-3.938;0.00;-0.23;0.06;0.01;0.14;18.16;-8.42;2.26
4209;1;0.600;4.600;-4.023;-0.06;-0.19;0.05;0.17;-0.11;45.89;-3.01;-0.11
4210;1;0.600;4.200;-4.108;-0.12;-0.05;0.02;0.13;-0.17;86.65;-0.81;-1.43
4211;1;1.000;5.800;-3.813;-0.08;-0.21;0.00;-0.35;0.28;4.59;-23.26;4.46
4212;1;1.000;5.400;-3.888;-0.05;-0.26;0.04;-0.33;0.17;8.30;-17.45;5.75
4213;1;1.000;5.000;-3.963;-0.05;-0.25;0.08;-0.24;0.00;20.00;-10.69;4.41
4214;1;1.000;4.600;-4.037;-0.07;-0.16;0.10;-0.12;-0.16;43.48;-4.76;0.74
4215;1;1.000;4.200;-4.113;-0.13;-0.02;0.08;-0.05;-0.06;79.34;-1.91;-1.87
4216;1;1.400;5.800;-3.858;-0.19;-0.30;0.00;-0.27;0.25;7.55;-24.84;4.73
4217;1;1.400;5.400;-3.922;-0.15;-0.34;0.04;-0.34;0.11;11.17;-19.97;6.40
4218;1;1.400;5.000;-3.987;-0.13;-0.30;0.09;-0.33;-0.09;20.58;-13.13;5.42
4219;1;1.400;4.600;-4.052;-0.13;-0.17;0.13;-0.24;-0.23;39.53;-6.13;1.66
4220;1;1.400;4.200;-4.117;-0.17;-0.02;0.13;-0.11;-0.08;71.26;-1.94;-1.61
4221;1;1.800;5.800;-3.902;-0.26;-0.38;0.01;-0.15;0.22;10.34;-26.14;2.99
4222;1;1.800;5.400;-3.957;-0.23;-0.40;0.04;-0.26;0.06;13.84;-22.23;5.46
4223;1;1.800;5.000;-4.012;-0.20;-0.35;0.09;-0.31;-0.15;20.94;-15.41;5.72
4224;1;1.800;4.600;-4.068;-0.19;-0.20;0.14;-0.25;-0.30;35.22;-7.26;2.92
4225;1;1.800;4.200;-4.122;-0.21;-0.03;0.15;-0.11;-0.15;61.98;-1.53;-0.79
4226;1;2.200;7.800;-3.723;0.12;0.01;0.04;0.27;0.33;-2.52;-20.56;3.54
4227;1;2.200;7.400;-3.767;0.03;-0.10;0.01;0.35;0.30;1.24;-21.79;-1.62
4228;1;2.200;7.000;-3.813;-0.08;-0.21;0.00;0.35;0.28;4.58;-23.22;-4.47
4229;1;2.200;6.600;-3.858;-0.18;-0.30;0.00;0.27;0.25;7.54;-24.82;-4.75
4230;1;2.200;6.200;-3.902;-0.26;-0.38;-0.01;0.15;0.22;10.33;-26.12;-3.03
4231;1;2.200;5.800;-3.948;-0.28;-0.44;0.00;0.00;0.13;13.24;-26.16;-0.02
4232;1;2.200;5.400;-3.993;-0.27;-0.45;0.03;-0.14;-0.01;16.69;-23.54;3.21
4233;1;2.200;5.000;-4.037;-0.24;-0.39;0.09;-0.23;-0.22;21.72;-17.34;5.11
4234;1;2.200;4.600;-4.082;-0.22;-0.23;0.14;-0.20;-0.36;31.16;-8.53;4.08
4235;1;2.200;4.200;-4.128;-0.24;-0.04;0.15;-0.06;-0.22;51.12;-1.25;0.34
4236;1;2.600;7.800;-3.818;0.06;-0.09;0.00;-0.04;0.51;0.75;-14.68;1.84
4237;1;2.600;7.400;-3.852;0.04;-0.18;-0.03;0.21;0.28;4.78;-15.13;-3.02
4238;1;2.600;7.000;-3.888;-0.05;-0.26;-0.04;0.33;0.17;8.29;-17.41;-5.75
4239;1;2.600;6.600;-3.922;-0.15;-0.34;-0.04;0.34;0.11;11.15;-19.92;-6.42
4240;1;2.600;6.200;-3.957;-0.23;-0.40;-0.04;0.27;0.06;13.83;-22.19;-5.49
4241;1;2.600;5.800;-3.993;-0.27;-0.45;-0.03;0.15;-0.01;16.68;-23.52;-3.25
4242;1;2.600;5.400;-4.028;-0.27;-0.46;0.00;0.00;-0.14;19.68;-22.59;-0.02
4243;1;2.600;5.000;-4.063;-0.23;-0.40;0.06;-0.10;-0.30;22.79;-17.94;3.15
4244;1;2.600;4.600;-4.097;-0.20;-0.25;0.12;-0.08;-0.42;27.43;-9.62;4.22
4245;1;2.600;4.200;-4.133;-0.22;-0.05;0.14;0.05;-0.25;38.86;-1.46;1.35
4246;1;3.000;7.800;-3.912;-0.08;-0.23;-0.03;-0.54;0.42;14.55;-8.95;2.00
4247;1;3.000;7.400;-3.938;0.00;-0.23;-0.06;-0.01;0.13;18.16;-8.37;-2.24
4248;1;3.000;7.000;-3.963;-0.05;-0.25;-0.08;0.24;-0.01;20.00;-10.64;-4.40
4249;1;3.000;6.600;-3.987;-0.13;-0.30;-0.09;0.33;-0.09;20.58;-13.08;-5.42
4250;1;3.000;6.200;-4.012;-0.20;-0.35;-0.09;0.32;-0.15;20.94;-15.36;-5.73
4251;1;3.000;5.800;-4.037;-0.24;-0.39;-0.09;0.23;-0.22;21.71;-17.30;-5.13
4252;1;3.000;5.400;-4.063;-0.23;-0.40;-0.06;0.10;-0.30;22.79;-17.92;-3.18
4253;1;3.000;5.000;-4.088;-0.18;-0.36;0.00;0.00;-0.41;23.46;-15.50;-0.01
4254;1;3.000;4.600;-4.113;-0.13;-0.23;0.08;0.02;-0.48;23.57;-9.02;2.62
4255;1;3.000;4.200;-4.137;-0.14;-0.05;0.11;0.18;-0.27;26.22;-1.34;1.52
4256;1;3.400;7.800;-4.008;-0.20;-0.28;-0.02;-0.89;-0.09;45.35;-3.06;2.79
4257;1;3.400;7.400;-4.023;-0.06;-0.19;-0.05;-0.17;-0.11;45.88;-2.97;0.11
4258;1;3.400;7.000;-4.037;-0.07;-0.16;-0.10;0.12;-0.17;43.51;-4.73;-0.74
4259;1;3.400;6.600;-4.052;-0.13;-0.17;-0.13;0.24;-0.23;39.57;-6.10;-1.66
4260;1;3.400;6.200;-4.068;-0.19;-0.20;-0.14;0.26;-0.30;35.26;-7.23;-2.91
4261;1;3.400;5.800;-4.082;-0.22;-0.23;-0.14;0.20;-0.36;31.19;-8.49;-4.06
4262;1;3.400;5.400;-4.097;-0.20;-0.25;-0.12;0.09;-0.42;27.45;-9.58;-4.21
4263;1;3.400;5.000;-4.113;-0.13;-0.23;-0.08;-0.02;-0.48;23.58;-9.00;-2.60
4264;1;3.400;4.600;-4.128;-0.04;-0.17;0.00;0.00;-0.49;19.08;-4.99;0.01
4265;1;3.400;4.200;-4.142;-0.01;-0.05;0.07;0.19;-0.27;15.04;1.02;0.72
4266;1;3.800;7.800;-4.102;-0.21;-0.12;0.02;-0.59;-0.61;92.02;1.76;1.46
